headline,snippet,source,type,url,word_count,locations,subjects
b'Trump Ends Deal Between M.L.B. and Cuban Baseball Federation',b'The Trump administration declared that the deal violated trade laws because the Cuban federation was part of the government in Havana.',The New York Times,News,https://www.nytimes.com/2019/04/08/sports/mlb-cuba-donald-trump.html,873,['Cuba'],"['United States International Relations', 'Baseball', 'International Trade and World Market']"
b'Start of the Baseball Season',"b'Zhouqin Burnikel opens our solving ... well, you know.'",The New York Times,News,https://www.nytimes.com/2019/03/25/crosswords/daily-puzzle-2019-03-26.html,357,[],['Crossword Puzzles']
"b'For Jackie Robinson\xe2\x80\x99s Centennial, a Display of Rarely Seen Photographs'",b'An exhibition at the Museum of the City of New York \xe2\x80\x94 including photographs that have never been published before \xe2\x80\x94 shows the pioneering player with his teammates and his family.',The New York Times,News,https://www.nytimes.com/2019/02/05/arts/design/jackie-robinson-rarely-seen-photographs.html,816,[],"['Baseball', 'Museums', 'Blacks', 'Photography']"
b'U.S. Nixes Deal for Major League Baseball to Sign Cuban Players',b'The Trump administration on Monday scrapped a historic agreement between Major League Baseball and the Cuban Baseball Federation  that would have allowed Cuban players to sign with U.S. teams without needing to defect.',Reuters,News,https://www.nytimes.com/reuters/2019/04/08/sports/baseball/08reuters-cuba-usa-baseball.html,795,[],[]
"b'Larry Baer, San Francisco Giants C.E.O., Is Suspended by M.L.B.'","b'Mr. Baer had been on a leave of absence since March 4, days after a video surfaced of him in an altercation with his wife.'",The New York Times,News,https://www.nytimes.com/2019/03/26/sports/larry-baer-video-suspension.html,816,['San Francisco (Calif)'],"['Baseball', 'Domestic Violence']"
b'Baseball Changes Several Rules and Agrees to Start C.B.A. Negotiations',"b'Major League Baseball and the players\xe2\x80\x99 union announced several rule changes that will affect the trading deadline, the All-Star Game, roster size and on-field strategy.'",The New York Times,News,https://www.nytimes.com/2019/03/14/sports/mlb-rule-changes.html,1079,[],"['Baseball', 'Trades (Sports)', 'All Star Games', 'Organized Labor']"
"b'For Baseball and the Country, Jackie Robinson Changed the Game'",b'A longtime New York Times columnist examines the legacy of the baseball great.',The New York Times,News,https://www.nytimes.com/2019/01/31/sports/baseball-jackie-robinson-integration.html,1176,[],"['Blacks', 'Baseball']"
"b'For a Mike Trout, M.L.B. Flaunts Its Wealth. Average Players Reap Austerity.'","b'Baseball is widely seen as a less appealing sport in comparison with the N.F.L. and N.B.A., but its revenues continue to climb at a healthy rate \xe2\x80\x94 outstripping the average gain in salaries.'",The New York Times,News,https://www.nytimes.com/2019/03/20/sports/mike-trout-mlb-salaries.html,1201,[],"['Baseball', 'Wages and Salaries']"
b'Baseball Was My Life. Then I Stopped Being Able to Throw the Ball.',"b'It\xe2\x80\x99s called the yips, and it\xe2\x80\x99s a sudden inability to play. I had to find my way out of it.'",The New York Times,News,https://www.nytimes.com/2019/03/28/style/self-care/baseball-yips.html,1463,[],"['Women and Girls', 'Softball', 'Baseball', 'your-feed-selfcare']"
b'Cuba Announces First List of Baseball Players Who Can Sign With U.S. Teams',"b""Cuba's Baseball Federation announced on Tuesday a first list of players authorized to sign contracts directly with Major League Baseball organizations, moving Cuban-U.S. cooperation in the sport forward despite tense broader bilateral relations.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/02/sports/baseball/02reuters-cuba-usa-baseball.html,338,[],[]
"b'Randy Jackson, a Fence-Clearing Footnote to Baseball History, Dies at 93'","b'In the next-to-last game of the 1957 season, he became the last Brooklyn Dodger to hit a home run before the team moved to Los Angeles.'",The New York Times,Obituary (Obit),https://www.nytimes.com/2019/03/20/obituaries/randy-jackson-dead.html,916,[],"['Baseball', 'Deaths (Obituaries)']"
b'High School Baseball Coach Charged With Assaulting Player',b'A Massachusetts high school baseball coach is facing an assault charge and has been suspended after allegedly grabbing one of his players by the back of the neck to escort him to the dugout.',AP,News,https://www.nytimes.com/aponline/2019/04/12/us/ap-us-baseball-coach-assault-charge.html,133,[],[]
b'Small Plane Crashes on Baseball Field; 2 in Aircraft Hurt',"b'Authorities say a small plane crashed onto a high school baseball field in Connecticut, injuring two occupants of the aircraft but no one on the ground.'",AP,News,https://www.nytimes.com/aponline/2019/04/12/us/ap-us-plane-on-ballfield.html,132,[],[]
"b""U.S. FAA Probes Drone Sighting Over Baseball Game at Boston's Fenway Park""","b""The U.S. Federal Aviation Administration said on Friday it was investigating reports that a drone flew over Boston's Fenway Park during a baseball game, and the drone's manufacturer said the user apparently overrode a system designed to prevent fl...""",Reuters,News,https://www.nytimes.com/reuters/2019/04/12/sports/baseball/12reuters-usa-drone-baseball.html,396,[],[]
b'Baseball Could Use More Frank Robinsons',b'Robinson was the major leagues\xe2\x80\x99 first black manager. It is a persistent blemish on the sport that more have not been given their chance.',The New York Times,News,https://www.nytimes.com/2019/02/07/sports/frank-robinson-indians-manager.html,793,[],"['Baseball', 'Coaches and Managers', 'Blacks']"
"b'In Baseball\xe2\x80\x99s Game of Numbers, Yankees Differ on Which Ones Count'","b'The team has a robust analytics department, but the players vary widely in terms of which statistics they focus on.'",The New York Times,News,https://www.nytimes.com/2019/03/11/sports/yankees-statistics-analytics.html,1358,[],['Baseball']
b'Ichiro Suzuki Is Not Baseball\xe2\x80\x99s Hit King. He Is So Much More.',"b'With 3,089 hits in the majors and 1,278 in Japan, some believe Suzuki surpassed Pete Rose. It is more complicated than that.'",The New York Times,News,https://www.nytimes.com/2019/03/21/sports/ichiro-suzuki-hit-total.html,787,[],"['Baseball', 'Statistics']"
"b'For Nolan Arenado, Winning Baseball\xe2\x80\x99s Cash Race Meant Standing Still'","b'Bryce Harper and Manny Machado presented themselves as rarities: top young baseball players hitting free agency. In an odd way, an extension for Arenado seems to support that point.'",The New York Times,News,https://www.nytimes.com/2019/02/26/sports/nolan-arenado-bryce-harper.html,785,[],"['Baseball', 'Free Agents (Sports)']"
b'Edgar Martinez Confounds Peers Even as He Joins Them in Cooperstown',"b'Mariano Rivera, Mike Mussina and Roy Halladay were terrific pitchers. But when it came to Martinez they just hoped he didn\xe2\x80\x99t hit the ball too far.'",The New York Times,News,https://www.nytimes.com/2019/01/23/sports/edgar-martinez-hall-of-fame.html,1002,[],"['Baseball', 'Halls of Fame']"
"b'Julia Ruth Stevens, Babe Ruth\xe2\x80\x99s Daughter, Dies at 102'","b'The Babe\xe2\x80\x99s adopted daughter was a tireless promoter of baseball, and of her father\xe2\x80\x99s legacy.'",The New York Times,Obituary (Obit),https://www.nytimes.com/2019/03/09/obituaries/julia-ruth-stevens-dead-babe-ruth.html,1138,[],"['Baseball', 'Deaths (Obituaries)']"
"b'Brexit, Boeing, Baseball: Your Wednesday Evening Briefing'",b'Here\xe2\x80\x99s what you need to know at the end of the day.',The New York Times,briefing,https://www.nytimes.com/2019/03/27/briefing/brexit-boeing-baseball.html,1063,[],[]
b'How the Slugging Catcher Became an Endangered Species in the Majors',"b'As teams emphasize better defense behind the plate, everyday catchers with big bats are becoming increasingly hard to find.'",The New York Times,News,https://www.nytimes.com/2019/04/01/sports/mlb-catchers.html,1567,[],['Baseball']
"b'What Mariano Rivera Shared With Roy Halladay, Besides Hall of Fame Credentials'","b'Rivera showed him how he gripped a cutter, and Halladay always kept a ball with that grip traced on it. Both pitchers are sure to be inducted in Cooperstown this year.'",The New York Times,News,https://www.nytimes.com/2019/01/20/sports/hall-of-fame-roy-halladay.html,1357,[],['Baseball']
"b'For Two Longtime Acquaintances, a Second Chance at Love'","b'Caroline Walradt and Peter Travers met in church in the early 2000s, but not until fairly recently did they see each other as more than friends.'",The New York Times,News,https://www.nytimes.com/2019/03/29/fashion/weddings/for-two-longtime-acquaintances-a-second-chance-at-love.html,1897,['Princeton (NJ)'],['Weddings and Engagements']
"b'As Yankees Loom, the Red Sox Double Down on a Reliable Set of Arms'","b'The defending World Series champions eschewed upgrades this off-season, electing to stick with a starting rotation that went above and beyond during their title run.'",The New York Times,News,https://www.nytimes.com/2019/03/14/sports/boston-red-sox.html,1110,[],['Baseball']
"b'The A\xe2\x80\x99s Look to the Corners, and Inward, for Another Improbable Run'","b'Selfless attitudes may have been a big part of Oakland\xe2\x80\x99s unlikely 97-win season last year, but the infield defense of Matt Chapman and Matt Olson played a big role.'",The New York Times,News,https://www.nytimes.com/2019/03/18/sports/oakland-as-japan.html,1000,[],['Baseball']
"b'Frank Robinson, Hall of Fame Slugger and First Black Manager, Dies at 83'","b'An intense player at the plate, he hit 586 home runs and made history when he took the helm of the Cleveland Indians in 1975.'",The New York Times,Obituary (Obit),https://www.nytimes.com/2019/02/07/obituaries/frank-robinson-dead.html,1747,[],"['Deaths (Obituaries)', 'Baseball', 'Coaches and Managers', 'Blacks']"
"b'Even After Manny Machado Splash, Padres Are Still a Work in Progress'","b'The Padres are facing high expectations, but their starting rotation is still a weak spot despite a wealth of prospects.'",The New York Times,News,https://www.nytimes.com/2019/03/11/sports/manny-machado-padres.html,1064,[],['Baseball']
"b'Manny Machado Gets His Payday, but It Won\xe2\x80\x99t Quell Free Agency Gripes'","b'Machado\xe2\x80\x99s deal is the first free-agent contract to guarantee a player $300 million, but concern about unsigned rank-and-file players is not going away.'",The New York Times,News,https://www.nytimes.com/2019/02/19/sports/manny-machado-padres-contract.html,933,[],['Baseball']
"b'After Hitting Rock Bottom, the Orioles Turn to Data, and a New G.M.'","b'After a 47-115 disaster last season, the Orioles hired Mike Elias from the Astros for a complete rebuild. First step: embracing analytics.'",The New York Times,News,https://www.nytimes.com/2019/02/22/sports/baltimore-orioles-mike-elias.html,1120,[],['Baseball']
"b'For the Red Sox, a Creaky Start After Their Fierce Run to a Title'","b'The Sox got championship rings at their home opener this week and then, with another weak performance from their starting pitcher, lost the game, dropping their record to 3-9.'",The New York Times,News,https://www.nytimes.com/2019/04/11/sports/-red-sox-pitching.html,981,[],['Baseball']
b'Mike Trout Didn\xe2\x80\x99t Go on the Market. It Came to Him.',"b'Trout waited for other baseball stars to cut big deals and then, as usual, outdid them all with minimal drama.'",The New York Times,News,https://www.nytimes.com/2019/03/19/sports/mike-trout-angels-430-million.html,968,[],"['Baseball', 'Free Agents (Sports)']"
"b'With Paul Goldschmidt, the Cardinals Try to Recreate a Formula That Worked'","b'The slugging first baseman comes to St. Louis looking to get the team back to the playoffs, just like Jim Edmonds did in 2000. But will he stick around?'",The New York Times,News,https://www.nytimes.com/2019/02/18/sports/paul-goldschmidt-st-louis-cardinals.html,1043,[],['Baseball']
"b'Even as Tom Seaver\xe2\x80\x99s Health Deteriorates, His Legacy Remains True'","b'Seaver, whose family announced that he has dementia, has a singular place in Mets history after leading them through their glory years.'",The New York Times,News,https://www.nytimes.com/2019/03/07/sports/tom-seaver-mets-health.html,1097,[],['Baseball']
"b'For the Yankees, a Win in March. But What About October?'","b'Aaron Boone has a team capable of ending an intolerable title drought. But to meet the lofty expectations of no less than Mariano Rivera, the Yankees must keep getting it done against the lowly.'",The New York Times,News,https://www.nytimes.com/2019/03/29/sports/yankees-aaron-boone-.html,974,[],['Baseball']
"b'In the Case of Kyler Murray, the A\xe2\x80\x99s Bet Big and Lost'","b'Oakland had high hopes for a former first-round draft pick, but the chance to star in the N.F.L. \xe2\x80\x94 and collect more immediate money \xe2\x80\x94 proved too enticing.'",The New York Times,News,https://www.nytimes.com/2019/02/11/sports/kyle-murray-oakland-athletics-football.html,930,[],"['Baseball', 'Football', 'Draft and Recruitment (Sports)']"
"b'With a Record Contract, Bryce Harper Eclipses and Lifts His Peers'","b'Harper\xe2\x80\x99s agreeing to a 13-year, $330 million contract with the Philadelphia Phillies capped a week of big spending in baseball after a sluggish winter for players.'",The New York Times,News,https://www.nytimes.com/2019/02/28/sports/bryce-harper-phillies.html,1108,[],"['Baseball', 'Free Agents (Sports)']"
"b'After a Flurry of Deals, Zack Greinke Still Stands Alone'","b'The Diamondbacks pitcher is baseball\xe2\x80\x99s highest paid player despite playing for a rebuilding team. \xe2\x80\x9cHe\xe2\x80\x99s deserved every dollar,\xe2\x80\x9d Arizona\xe2\x80\x99s chief executive said.'",The New York Times,News,https://www.nytimes.com/2019/03/05/sports/zack-greinke-contract-diamondbacks.html,1247,[],['Baseball']
"b'Rapid Turnover for the Humbled Reds, Particularly in Their Expectations'","b'After losing at least 90 games in each of the last four seasons, Cincinnati made ambitious trades, hired a new manager and added 10 new coaches.'",The New York Times,News,https://www.nytimes.com/2019/03/01/sports/cincinnati-reds-expectations.html,1078,[],"['Baseball', 'Coaches and Managers']"
"b'For the Cubs, an Urgency to Keep Their Glorious Window Open'",b'The Cubs have won more games over the last four seasons than any other team \xe2\x80\x94 including their magical 2016 title run \xe2\x80\x94 but Theo Epstein has instilled a win-now sense in Chicago.',The New York Times,News,https://www.nytimes.com/2019/03/07/sports/chicago-cubs.html,1322,[],['Baseball']
b'Why Are the Nationals Different? Here Are 140 Million Reasons',"b'Some teams sat tight this winter, but Washington aggressively signed players, topped by Patrick Corbin\xe2\x80\x99s $140 million deal. Now if only Bryce Harper decides to re-up.'",The New York Times,News,https://www.nytimes.com/2019/02/15/sports/nationals-patrick-corbin-bryce-harper.html,1007,[],"['Baseball', 'Free Agents (Sports)']"
b'10 M.L.B. Story Lines to Ponder as Pitchers and Catchers Report',"b'While the baseball world waits to see where Harper and Machado end up, spring training is about to get under way, and there\xe2\x80\x99s plenty of intrigue to go around.'",The New York Times,News,https://www.nytimes.com/2019/02/12/sports/mlb-spring-training.html,1248,[],"['Baseball', 'Free Agents (Sports)']"
"b'In Bid for Manny Machado, White Sox Wonder if Camaraderie Can Trump Cash'","b'The White Sox have added two of Machado\xe2\x80\x99s closest friends this off-season, but can personal relationships trump the prospect of more wins, and more cash?'",The New York Times,News,https://www.nytimes.com/2019/01/11/sports/manny-machado-white-sox.html,873,[],['Baseball']
b'The Secrets of Pitching\xe2\x80\x99s Outlaws',"b'Pitchers have used all sorts of tricks to adulterate balls and make their jobs easier. These days, though, it\xe2\x80\x99s harder to create the necessary mess.'",The New York Times,News,https://www.nytimes.com/2019/03/29/sports/baseball/pitching.html,2466,[],"['Cheating', 'Baseball']"
b'Why Isn\xe2\x80\x99t Anyone Bidding for Bryce Harper and Manny Machado?',b'The two best free agents on the market are stars who deserve big money. So what are they doing waiting by the phone as February nears?',The New York Times,News,https://www.nytimes.com/2019/01/29/sports/baseball/harper-machado-baseball.html,1410,[],"['Baseball', 'Free Agents (Sports)']"
"b'Cuba S\xc3\xad, Cubs No'",b'President Trump killed a deal that would have allowed Cuban baseball players to enter the United States legally and safely.',The New York Times,Editorial,https://www.nytimes.com/2019/04/14/opinion/trump-cuba-baseball.html,605,"['Cuba', 'Florida', 'United States']","['United States International Relations', 'Baseball', 'Human Trafficking']"
b'San Francisco Mayor and Civic Groups Call for Punishment of Giants C.E.O.',"b'The mayor, London N. Breed, backed a call by civic groups for \xe2\x80\x9cfirm and appropriate action\xe2\x80\x9d to be taken against Larry Baer for a public altercation with his wife.'",The New York Times,News,https://www.nytimes.com/2019/03/18/sports/baseball/larry-baer-domestic-violence.html,692,['San Francisco (Calif)'],"['Baseball', 'Domestic Violence', 'Women and Girls']"
b'The Miracle Mets\xe2\x80\x99 50th Anniversary: \xe2\x80\x98Like It Was Just Yesterday\xe2\x80\x99',b'A dinner will honor a team that in 1969 gave a World Series title to a young franchise with a knack for losing. It was a golden time for New York athlete and fan alike.',The New York Times,News,https://www.nytimes.com/2019/01/25/sports/miracle-mets-50th-anniversary.html,1117,[],"['Baseball', 'World Series']"
b'Jacob deGrom Wants to Stay in Queens. What More Do the Mets Need to Know?',b'The Mets have still not offered their Cy Young Award-winning ace a contract extension despite having a clear picture of his talent and value.',The New York Times,News,https://www.nytimes.com/2019/02/14/sports/jacob-degrom-mets-contract.html,940,[],"['Baseball', 'Free Agents (Sports)']"
b'Nolan Arenado Would Rather Lead the Rockies Than Test the Market',"b'Arenado said he \xe2\x80\x9cwasn\xe2\x80\x99t afraid of free agency,\xe2\x80\x9d despite many players\xe2\x80\x99 growing concerns, and a long-term extension with a club on the rise made more sense.'",The New York Times,News,https://www.nytimes.com/2019/02/27/sports/nolan-arenado-rockies-contract.html,913,[],"['Baseball', 'Free Agents (Sports)', 'Wages and Salaries']"
"b'Luke Heimlich, College Star Convicted of Sex Crime, Quietly Makes Pro Debut in Mexico'","b'The Mexican baseball league had cast doubt as to whether Heimlich would be approved to play, but he started for the Tecolotes de los Dos Laredos on Tuesday.'",The New York Times,News,https://www.nytimes.com/2019/04/10/sports/luke-heimlich-mexican-league.html,818,[],"['Baseball', 'Sex Crimes']"
b'Bill James Has the Required Numbers',b'Baseball\xe2\x80\x99s Hall of Fame shouldn\xe2\x80\x99t continue to overlook someone whose influence on the game has been profound.',The New York Times,Op-Ed,https://www.nytimes.com/2019/01/20/opinion/baseball-hall-of-fame-bill-james.html,865,[],['Baseball']
b'Bigger Bases and Limited Shifts: Atlantic League to Test Rule Changes',"b'At the behest of Major League Baseball, the independent Atlantic League will test several rule changes this season.'",The New York Times,News,https://www.nytimes.com/2019/03/08/sports/mlb-atlantic-league-rule-changes.html,422,[],['Baseball']
b'It\xe2\x80\x99s Unanimous: Mariano Rivera Is a Hall of Famer',"b'Rivera, the closer who helped the Yankees win five World Series, is the first player to be elected unanimously. Joining him in election: Roy Halladay, Edgar Martinez and Mike Mussina.'",The New York Times,News,https://www.nytimes.com/2019/01/22/sports/baseball/mariano-rivera-hall-of-fame.html,1297,[],"['Baseball', 'Halls of Fame']"
"b'With or Without Bryce Harper, the Phillies Like Their Winter Haul'","b'All of Philadelphia, and baseball, is seemingly holding its breath to see if Harper signs with the Phillies. But if he goes elsewhere, the team is still much improved.'",The New York Times,News,https://www.nytimes.com/2019/02/20/sports/baseball-phillies-harper-machado.html,1019,[],['Baseball']
"b'Jackie Robinson Showed Me How to Fight On, Not Fight Back'",b'A longtime baseball writer recalls 42\xe2\x80\x99s influence on her as a child.',The New York Times,News,https://www.nytimes.com/2019/01/31/sports/jackie-robinson-women-color-barrier.html,891,[],"['Baseball', 'Halls of Fame', 'Blacks']"
"b'Brewers Are Still Looking for Any Way to Get an Out, and a Title'",b'Milwaukee turned pitching on its head last postseason as it reached the N.L.C.S. Can their aggressive use of relievers take them further this year?',The New York Times,News,https://www.nytimes.com/2019/03/06/sports/milwaukee-brewers.html,1029,[],"['Baseball', 'Playoff Games']"
b'Can We All Agree Mariano Rivera Belongs in the Hall? History Says No',b'The most interesting question about the Baseball Hall of Fame\xe2\x80\x99s next class of inductees is whether the Yankees closer will be the first unanimous selection.',The New York Times,News,https://www.nytimes.com/2019/01/17/sports/hall-of-fame-mariano-rivera-.html,769,[],['Baseball']
b'Tim Tebow Takes Another Step With the Mets (and Avoids Sprinklers This Time)',"b'Tebow\xe2\x80\x99s 2018 spring was derailed when he injured his ankle, but he has continued to refine his swing even as he juggled other responsibilities.'",The New York Times,News,https://www.nytimes.com/2019/02/17/sports/tim-tebow-mets.html,1039,[],"['Football (College)', 'Baseball']"
b'Manny Machado and Bryce Harper Have Signed for a Combined $630 Million; Will They Be Worth It?',b'A comparison of all the Major League Baseball players who signed contracts of at least $100 million.',The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/02/20/sports/baseball/free-agent-big-contracts.html,,[],['Baseball']
b'1962: The Bumbling Beginning',"b'The Mets won just 40 games and lost 120, the most defeats in a single season in the modern history of baseball.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1962-first-season.html,1261,[],['Baseball']
"b'1963-68: A Heap of Losses, a Hint of Hope'","b'The Mets still struggled, but they never again reached the depths of 1962. After Stengel retired, Seaver and Koosman arrived.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1963-68-seasons.html,2611,[],['Baseball']
b'Mets Hire ESPN\xe2\x80\x99s Jessica Mendoza in Front-Office Role',"b'The Mets announced that Mendoza, a former gold medalist softball player and an ESPN baseball analyst, would join their front office while continuing to work at the network.'",The New York Times,News,https://www.nytimes.com/2019/03/05/sports/baseball/jessica-mendoza-mets.html,829,[],"['Baseball', 'Appointments and Executive Changes']"
b'Christian Yelich on Life as an M.V.P. and Why He Never Guesses at the Plate',"b'Yelich, the Milwaukee Brewers outfielder, visited The New York Times last week to discuss everything from hitting to the business of baseball.'",The New York Times,News,https://www.nytimes.com/2019/01/28/sports/baseball/christian-yelich-milwaukee-brewers.html,1748,[],['Baseball']
b'Meet the (Champion) Mets: It Was All in the Cards',b'A look at the championship team captured in the 1969 Topps Baseball set.',The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-cards-1969.html,1783,[],['Baseball']
b'How Hard Will It Be for the Red Sox to Repeat? Ask the Astros',"b'Last year\xe2\x80\x99s division champions \xe2\x80\x94 Boston, Cleveland and Houston \xe2\x80\x94 seem poised to repeat, but the Yankees, A\xe2\x80\x99s, Angels, Twins and Rays loom as challengers.'",The New York Times,News,https://www.nytimes.com/2019/03/26/sports/baseball/american-league-preview.html,2612,[],['Baseball']
b'The Yankees Have a Tantalizing Young Core. Can They Keep It Intact?',b'The team finally got their payroll below baseball\xe2\x80\x99s luxury tax threshold last season. Now they have to figure out which young players to extend.',The New York Times,News,https://www.nytimes.com/2019/02/25/sports/baseball/yankees-contracts.html,1410,[],['Baseball']
"b'As the M.L.B. Season Opens in Japan, at Least the Dirt Is Familiar'","b'For regular-season games in foreign countries, including Wednesday\xe2\x80\x99s 9-7 Mariners win, the league ships tons of soil to create a surface consistent with major league standards.'",The New York Times,News,https://www.nytimes.com/2019/03/20/sports/mariners-as-mlb-opener-japan.html,998,"['Japan', 'Tokyo (Japan)']","['Baseball', 'Stadiums and Arenas', 'Soil']"
b'A Deep Talent Pool Should Keep the Dodgers Afloat',b'Los Angeles has a strong chance to become the first team since the 1923 Yankees to lose two World Series in a row and return for a third try.',The New York Times,News,https://www.nytimes.com/2019/03/26/sports/baseball/national-league-preview.html,2471,[],['Baseball']
b'Aaron Judge Is Playing Like a Star. Will He Be Paid Like One?',"b'The Yankees outfielder has established himself as one of the biggest stars in the game, but his financial future is murky in baseball\xe2\x80\x99s fraught economic climate.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/yankees-opening-day-aaron-judge.html,1613,[],"['Baseball', 'Wages and Salaries', 'Free Agents (Sports)', 'Arbitration, Conciliation and Mediation']"
b'The Stat That Turns Mike Trout\xe2\x80\x99s .312 Average Into .626',"b'You\xe2\x80\x99re probably familiar with batting average, a staple of baseball statistics. But a Bill James creation, secondary average, offers another way to measure offense.'",The New York Times,News,https://www.nytimes.com/2019/04/05/sports/baseball/secondary-average.html,813,[],"['Baseball', 'Statistics']"
b'Pete Alonso Delivers a First in the Ninth as the Mets Escape the Marlins',"b'Alonso, the rookie first baseman, hit his first career home run in the top of the ninth inning. To celebrate, his teammates doused him with condiments in the clubhouse.'",The New York Times,News,https://www.nytimes.com/2019/04/01/sports/baseball/mets-marlins-pete-alonso-home-run.html,495,[],['Baseball']
"b'Hello, Title (and Goodbye, Leo)'","b'The Mets are in. The Cubs, and Durocher, are done. And, believe it or not, the postseason awaits.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1969-division-pennant.html,1348,[],['Baseball']
b'1969: We Have Liftoff in Queens',b'The Mets overcame a slow start and a stagnant summer to run away with the division.',The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1969-season.html,2370,[],['Baseball']
"b'Robinson Cano Is Getting a Fresh Start, as the Mets\xe2\x80\x99 Oldest Player'","b'Cano, 36, who missed 80 games last season with Seattle because of a failed drug test, came to the Mets in a trade engineered by Brodie Van Wagenen, his former agent and now the team\xe2\x80\x99s general manager.'",The New York Times,News,https://www.nytimes.com/2019/02/22/sports/baseball/mets-robinson-cano-.html,934,[],['Baseball']
b'Robinson Cano and Jacob deGrom Lead Mets to Opening Day Win',b'DeGrom threw six shutout innings and got offensive and defensive support from Cano in a promising opener.',The New York Times,News,https://www.nytimes.com/2019/03/28/sports/mets-nationals-opening-day-cano.html,853,[],['Baseball']
b'Mike Trout Received a Huge Payday. But Others Still Dwarf Him',"b'Trout agreed to the richest contract in North American sports, but even that deal wouldn\xe2\x80\x99t necessarily bring him into the highest tier of overall income for pro athletes.'",The New York Times,News,https://www.nytimes.com/2019/03/19/sports/mike-trout-contract-angels.html,897,[],['Baseball']
b'Faces Along the Way',"b'Many people, and a cat, played a part in the Mets\xe2\x80\x99 road to a championship.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1969-faces.html,2083,[],['Baseball']
"b'Bryce Harper Is a Perfect Fit for Philly, or Else'","b'The new $330 million man is as brash and fiery as a city that shows its sports heroes love, even if it\xe2\x80\x99s tough love for those who fall short of expectations.'",The New York Times,News,https://www.nytimes.com/2019/03/01/sports/bryce-harper-philadelphia-fans.html,1055,['Philadelphia (Pa)'],['Baseball']
b'Mets Grab Hold of the Series',"b'With stunning catches and stealthy base-running, they manage to clinch a world championship.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1969-world-series.html,2642,[],"['World Series', 'Baseball']"
b'\xe2\x80\x98We Are a Band of Brothers\xe2\x80\x99',"b'Five members of the 1969 Mets look back with pride, affection and a genuine sense of wonder.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-band-of-brothers.html,1369,[],['Baseball']
b'Gil Hodges and Tom Seaver: A Final Salute',b'The manager and the pitcher were the former Marines who made the Mets a little tougher.',The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/gil-hodges-tom-seaver-mets.html,1362,[],['Baseball']
"b'Mets Have a Versatile Roster, When They Are Healthy'","b'Here is a review of the Mets at each position, after spring training injuries to Jed Lowrie and Todd Frazier cut into the team\xe2\x80\x99s depth.'",The New York Times,News,https://www.nytimes.com/2019/03/01/sports/baseball/mets-depth.html,971,[],['Baseball']
"b'Tom Seaver, Star of the Mets\xe2\x80\x99 Championship Team, Has Dementia'","b'Seaver, the most prominent player in Mets history, has chosen to \xe2\x80\x9ccompletely retire from public life,\xe2\x80\x9d the family said in a statement on Thursday.'",The New York Times,News,https://www.nytimes.com/2019/03/07/sports/tom-seaver-dementia.html,1007,[],['Baseball']
b'Tom Seaver Will Always Be the Essential Met',"b'As Tom Seaver\xe2\x80\x99s family announces he has dementia, Michael Powell remembers a time when we all wanted to be Terrific.'",The New York Times,News,https://www.nytimes.com/2019/03/07/sports/tom-seaver-memories.html,1106,"['Cincinnati (Ohio)', 'Upper West Side (Manhattan, NY)']",['Baseball']
"b'Root, Root, Root for the Home Team (or Maybe the One You Bet On)'","b'Here comes the baseball season, which means, in more and more of the United States, here comes the baseball betting season.'",The New York Times,News,https://www.nytimes.com/2019/03/28/sports/baseball-betting-odds.html,854,[],"['Baseball', 'Gambling']"
"b'Deep in Winter, Let\xe2\x80\x99s Discuss the Stifling of Starting Pitchers'","b'Leo Mazzone, who coached one of the greatest rotations ever, says baseball is ruining pitchers with strict pitch counts and innings limits. Someone like Noah Syndergaard might want to listen.'",The New York Times,News,https://www.nytimes.com/2019/01/04/sports/baseball/pitching-counts.html,1432,[],"['Baseball', 'Coaches and Managers']"
b'Ronald Acuna Jr. Is a $100 Million Bargain',"b'The 21-year-old outfielder for the Atlanta Braves agreed to a record-setting extension for a player his age. But based on precedent, he is worth far more.'",The New York Times,News,https://www.nytimes.com/2019/04/02/sports/ronald-acuna-contract-extension-atlanta-braves.html,845,[],['Baseball']
"b'Bryce Harper With the Epic Bat Flip (and, Oh Yeah, a Homer)'",b'Harper\xe2\x80\x99s bat flip on Tuesday night sparked conversation and calls to mind some other memorable bat flips over the years.',The New York Times,News,https://www.nytimes.com/2019/04/03/sports/bryce-harper-bat-flip.html,526,[],['Baseball']
