id,headline,date,section,snippet,source,type,url,word_count,locations,subjects
5c8ae46540d36ff0708038aa,b'This Super Bowl Is Not Everyone\xe2\x80\x99s Bowl of Chips',2019-02-02,Sports,"b'St. Louis is angry the Rams left. New Orleans thinks the Saints got cheated. Los Angeles has the Rams, but hey, LeBron is back. Atlanta is the conflicted host.'",The New York Times,News,https://www.nytimes.com/2019/02/02/sports/super-bowl-fans-not-interested.html,1355,"['St Louis (Mo)', 'New Orleans (La)', 'Los Angeles (Calif)', 'Atlanta (Ga)']","['Football', 'Super Bowl']"
5c9c2b8240d36ff0709d0124,b'Baseball Is Stuffed to Its Seams',2019-03-27,Sports,"b'With better development and technology at every level of the game, teams can draw from a player pool that is bigger \xe2\x80\x94 and cheaper \xe2\x80\x94 than ever.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mlb-preview.html,1633,[],"['Baseball', 'Draft and Recruitment (Sports)', 'Free Agents (Sports)', 'Wages and Salaries']"
5c8b6b8a40d36ff0709c74c1,"b'Zion Williamson Returns in Style, Leading Duke to Victory Over Syracuse'",2019-03-15,Sports,"b'The freshman superstar dominated his first game back from a knee injury incurred when one of his Nike sneakers split, and Duke advanced to an A.C.C. tournament semifinal against North Carolina.'",The New York Times,News,https://www.nytimes.com/2019/03/14/sports/duke-zion-williamson-returns.html,600,[],"['Sneakers', 'Shoes and Boots', 'Basketball']"
5c8ae42a40d36ff0708030bf,b'The Year the N.F.L. Bounced Back',2019-01-30,Sports,"b'New Stars, higher ratings and fewer off-field controversies helped the N.F.L. to a comeback after two down years. Now, about those officials.'",The New York Times,News,https://www.nytimes.com/2019/01/30/sports/football/state-of-nfl-roger-goodell.html,1455,[],['Football']
5ca0e7b440d36ff0709d0d5a,b'Texas Tech Coach Takes the Long Way to the Final Four',2019-03-31,Sports,"b""It's fair to say there would be no Final Four for Texas Tech if there weren't plenty of places like Fort Scott.""",AP,News,https://www.nytimes.com/aponline/2019/03/31/sports/ncaabasketball/ap-bkc-ncaa-texas-tech-the-small-time.html,605,[],[]
5c8ae4dc40d36ff07080516a,"b'In the Case of Kyler Murray, the A\xe2\x80\x99s Bet Big and Lost'",2019-02-11,Sports,"b'Oakland had high hopes for a former first-round draft pick, but the chance to star in the N.F.L. \xe2\x80\x94 and collect more immediate money \xe2\x80\x94 proved too enticing.'",The New York Times,News,https://www.nytimes.com/2019/02/11/sports/kyle-murray-oakland-athletics-football.html,930,[],"['Baseball', 'Football', 'Draft and Recruitment (Sports)']"
5c8ae4a540d36ff0708046c8,"b'Make That Zack Britton, Please'",2019-02-07,Sports,"b'The pitcher announced that after eight seasons in the majors as Zach Britton, he will now be known as Zack Britton.'",The New York Times,News,https://www.nytimes.com/2019/02/07/sports/make-that-zack-britton-please.html,344,[],['Baseball']
5c8b4cd640d36ff0709bcf8b,"b'It\xe2\x80\x99s Super Bowl Week for the Rams, 1980'",2019-02-01,Sports,"b'Our correspondent teleports to the past to give us this dispatch from a time when the Rams were Super Bowl-bound celebrities and the future in Los Angeles looked \xe2\x80\xa6 O.K., it got complicated.'",The New York Times,News,https://www.nytimes.com/2019/02/01/sports/rams-super-bowl-1980.html,1637,[],[]
5c8be3d540d36ff0709c77e4,b'Looking for Arizona Basketball? It Graduated to the N.B.A.',2019-03-15,Sports,"b'Times are tough in the Pac-12, but the teachings of Lute Olson are carried on with the Warriors thanks to Steve Kerr, Andre Iguodala and Bruce Fraser.'",The New York Times,News,https://www.nytimes.com/2019/03/15/sports/steve-kerr-arizona-pac-12.html,1239,[],"['Basketball', 'Basketball (College)', 'Coaches and Managers']"
5c8b5fe340d36ff0709c6dca,"b'Video of Altercation Between Larry Baer, San Francisco Giants\xe2\x80\x99 C.E.O., and His Wife Is Under Investigation'",2019-03-02,Sports,"b'The police and Major League Baseball said they were each looking into the episode, which happened on Friday and parts of which were captured on video.'",The New York Times,News,https://www.nytimes.com/2019/03/01/sports/larry-baer-wife-video.html,519,[],"['Baseball', 'Domestic Violence', 'Video Recordings, Downloads and Streaming']"
5c8ae39740d36ff0708012cf,"b'The Nets Are Looking Really Good, Even From London'",2019-01-25,Sports,b'Our far-flung correspondent flipped from the Knicks to the Nets (and from New York to London). It increasingly appears to be a smart move.',The New York Times,News,https://www.nytimes.com/2019/01/24/sports/nba-nets-brooklyn-london-fan.html,1235,['London (England)'],['Basketball']
5c9c2abd40d36ff0709cffd6,"b""Column: Cleaning Up the Mess in Boxing's Heavyweight Class""",2019-03-26,Sports,"b'Lennox Lewis always wanted to fight everybody, and did so often enough to become the last person to hold all the major heavyweight titles at the same time.'",AP,News,https://www.nytimes.com/aponline/2019/03/26/sports/ap-box-tim-dahlberg-heavyweight-mess.html,749,[],[]
5c998bd440d36ff0709cf998,"b""In Data-Driven Age,' Honor' of Opening Day Start Still Big""",2019-03-25,Sports,"b'As spring training neared its conclusion, a reporter mentioned to Washington Nationals manager Dave Martinez that Max Scherzer was not precisely on schedule to start on opening day.'",AP,News,https://www.nytimes.com/aponline/2019/03/25/sports/baseball/ap-bbo-opening-day-starters.html,732,[],[]
5c8b559b40d36ff0709c6816,b'A Rugby Revolution for Asia and the Pacific',2019-03-11,Sports,b'An Australian billionaire is pushing a new rugby league aimed at revolutionizing the sport and enhancing its popularity in Asia and the Pacific.',International New York Times,News,https://www.nytimes.com/2019/03/11/sports/rugby/global-rapid-rugby-revolution-asia-pacific.html,1306,['Australia'],['Rugby']
5c8ae2f040d36ff0707fee1e,"b'In San Diego, a Quandary Over the (L.A.) Chargers '",2019-01-12,Sports,"b'To root for the former home team or not? It\xe2\x80\x99s a question for which there is no right answer, especially in a laid-back city on the ocean.'",The New York Times,News,https://www.nytimes.com/2019/01/12/sports/football/la-chargers-san-diego.html,1327,"['Los Angeles (Calif)', 'San Diego (Calif)']","['Football', 'Stadiums and Arenas']"
