headline,snippet,source,type,url,word_count,locations,subjects
"b'Corrections: January 31, 2019'","b'Corrections appearing in print on Thursday, January 31, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/01/30/pageoneplus/corrections-january-31-2019.html,473,[],[]
b'Teenagers in The Times: March 2019',b'Our roundup of the news stories and features about young people that have recently appeared across sections of NYTimes.com.',The New York Times,News,https://www.nytimes.com/2019/04/04/learning/lesson-plans/teenagers-in-the-times-march-2019.html,3377,[],[]
b'The N.F.L.\xe2\x80\x99s Minority Head Coaching Ranks Are Thinning',"b'Despite the Rooney Rule, enacted in 2003 to enhance opportunities for minority head coaches, white coaches have gotten nearly every job this year.'",The New York Times,News,https://www.nytimes.com/2019/01/15/sports/nfl-minority-head-coaches.html,1189,[],"['Coaches and Managers', 'Minorities', 'Football', 'Race and Ethnicity', 'Blacks', 'Hispanic-Americans']"
"b'Corrections: April 3, 2019'","b'Corrections appearing in print on Wednesday, April 3, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/04/02/pageoneplus/corrections-april-3-2019.html,259,[],[]
b'Nike and Boeing Fall While Hibbett and Tiffany Post Gains',b'Stocks that moved substantially or traded heavily on Friday:',AP,News,https://www.nytimes.com/aponline/2019/03/22/business/ap-us-financial-markets-stocks.html,211,[],[]
b'How a Ballet Dancer Brought Balance to U.C.L.A. Gymnastics',"b'Valorie Kondos Field, known to many as Miss Val, has created something of an oasis in a sport often characterized by intense turbulence.'",The New York Times,News,https://www.nytimes.com/2019/02/18/sports/valorie-kondos-field-ucla-gymnastics.html,1501,[],"['Gymnastics', 'College Athletics']"
"b'The N.F.L. Confronts More Controversy, This Time on the Field'","b'The league had largely avoided fan furor over this season, but disputed calls in Sunday\xe2\x80\x99s two thrilling conference championship games brought it right back.'",The New York Times,News,https://www.nytimes.com/2019/01/21/sports/nfl-calls-los-angeles-rams-new-england-patriots.html,1328,[],"['Football', 'Officiating (Sports)']"
"b'For Stephane Matteau, a Famous Goal Could Not Cover the Darkness'",b'His 1994 score that sent the Rangers to the Stanley Cup finals will be celebrated again Friday. But having an iconic sports moment did not erase his feelings of doubt.',The New York Times,News,https://www.nytimes.com/2019/02/08/sports/hockey/stephane-matteau-rangers.html,1342,[],"['Hockey, Ice']"
b'Building Grit in Girls Through Mountain Biking',"b'Experts say the sport encourages strength, confidence and a chance to splash in mud puddles.'",The New York Times,News,https://www.nytimes.com/2019/03/14/well/mind/building-grit-in-girls-through-mountain-biking.html,1099,[],"['Bicycles and Bicycling', 'Women and Girls', 'Cycling, Mountain Bike', 'Parenting']"
b'\xe2\x80\x98Look Out!\xe2\x80\x99',b'John E. Bennett and Jeff Chen issue a warning.',The New York Times,News,https://www.nytimes.com/2019/01/21/crosswords/daily-puzzle-2019-01-22.html,1082,[],['Crossword Puzzles']
b'Faces Along the Way',"b'Many people, and a cat, played a part in the Mets\xe2\x80\x99 road to a championship.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1969-faces.html,2083,[],['Baseball']
b'Jesse Marsch\xe2\x80\x99s Study Abroad Program',b'Why did Jesse Marsch leave a safe job in Major League Soccer to see if he could make it on a Bundesliga bench?',The New York Times,News,https://www.nytimes.com/2019/01/18/sports/jesse-marsch-rb-leipzig.html,1280,[],['Soccer']
b'How Much Do You Know About Bhutan?',"b'Can you find Bhutan on a map? What else do you know about this country in Southern Asia with 760,000 people.'",The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/01/14/learning/14BhutanGeographyQuizLN.html,,['Bhutan'],[]
b'Word + Quiz: persona non grata',b'This term has appeared in 30 articles on NYTimes.com in the past year.',The New York Times,News,https://www.nytimes.com/2019/03/14/learning/14WODLN.html,237,[],[]
b'Venezuela Classes Restart After Weeks of Blackouts',"b""Classes resumed in Venezuela's schools on Wednesday after two major national blackouts left frustrated parents struggling to entertain their children and forced the education ministry to extend the school year.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/03/world/americas/03reuters-venezuela-politics-school.html,297,[],[]
b'Golfers to Watch in Abu Dhabi',"b'Under the new European Tour schedule, the Abu Dhabi HSBC Championship presented by EGA is the only Rolex Series event in the first half of the year.'",International New York Times,News,https://www.nytimes.com/2019/01/15/sports/golf/abu-dhabi-hsbc-championship.html,1151,['Abu Dhabi (United Arab Emirates)'],['Golf']
b'Notable Deaths 2019: Politics and Public Affairs',b'A memorial to those who lost their lives in 2019',The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/obituaries/notable-deaths-politics-public-affairs.html,,[],['Politics and Government']
b'\xe2\x80\x98Roll Red Roll\xe2\x80\x99 Review: A Horrifying Assault in a Small Ohio Town',b'Nancy Schwartzman\xe2\x80\x99s bone-chilling documentary is a tough but essential watch.',The New York Times,Review,https://www.nytimes.com/2019/03/21/movies/roll-red-roll-review.html,265,[],['Documentary Films and Programs']
b'A New Editor for People Magazine',"b'Leaving after a five-year stint is the veteran entertainment journalist Jess Cagle. Taking his place is Dan Wakeford, who learned his craft in London.'",The New York Times,News,https://www.nytimes.com/2019/03/14/business/media/people-editor-dan-wakeford.html,697,[],"['Appointments and Executive Changes', 'Magazines', 'News and News Media']"
b'The Latest: USC Open to Modifying LA Coliseum Name Change',b'The Latest on controversy over plans to change the name of Los Angeles Memorial Coliseum (all times local):',AP,News,https://www.nytimes.com/aponline/2019/03/29/us/ap-us-coliseum-name-change-the-latest.html,289,[],[]
b'Record-Setting Balloonist Dies After Accident in California',"b'A renowned British balloonist and scientist who set 79 world ballooning records died after a balloon-related accident in Southern California, authorities and family members said.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/us/ap-us-obit-julian-richard-nott.html,281,[],[]
b'Learning With: \xe2\x80\x98Grab and Go: How Sticky Gloves Have Changed Football\xe2\x80\x99',b'Does better sports equipment improve or hurt the game?',The New York Times,News,https://www.nytimes.com/2019/01/25/learning/learning-with-grab-and-go-how-sticky-gloves-have-changed-football.html,520,[],[]
"b""Pope Tells Moroccans 'We Are Brothers and Sisters'""","b""Pope Francis sought Sunday to encourage greater fraternity between Christians and Muslims in Morocco, telling his flock that showing the country's Muslim majority they are part of the same human family will help stamp out extremism.""",AP,News,https://www.nytimes.com/aponline/2019/03/31/world/middleeast/ap-ml-morocco-pope.html,817,[],[]
"b'Corrections: March 28, 2019'","b'Corrections appearing in print on Thursday, March 28, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/03/27/pageoneplus/corrections-march-28-2019.html,291,[],[]
b'The Most Famous Man at the Australian Open Is Not Who You Think',"b'Dylan Alcott, a Grand Slam champion in wheelchair tennis, is a celebrity in his native Australia, extending his influence far beyond the court.'",The New York Times,News,https://www.nytimes.com/2019/01/25/sports/dylan-alcott-australian-open-quad-tennis.html,1440,['Australia'],"['Australian Open (Tennis)', 'Tennis', 'Paralympic Games']"
b'A Look at States in Center of 2020 Battle for Senate Control',b'Democrats are facing an uphill fight as they try to capture the Senate majority next year.',AP,News,https://www.nytimes.com/aponline/2019/03/30/us/politics/ap-us-campaign-2020-senate-states.html,766,[],[]
b'Alabama\xe2\x80\x99s Toughest Competition Might Be Its Second String. Or Its Third.',"b'On teams with deep benches, like Alabama and Clemson, competition for playing time is part of the appeal for top high school recruits.'",The New York Times,News,https://www.nytimes.com/2019/01/07/sports/college-football-playoff-alabama.html,1256,[],"['Football (College)', 'Draft and Recruitment (Sports)']"
b'Running From Bahrain\xe2\x80\x99s Dark Side',"b'A former national soccer star and political dissident thanks the outside world for securing his freedom from Thailand, which imprisoned him on the request of his homeland.'",The New York Times,Op-Ed,https://www.nytimes.com/2019/02/26/opinion/running-from-bahrains-dark-side.html,1121,"['Australia', 'Bahrain', 'Great Britain', 'Melbourne (Australia)']","['Human Rights and Human Rights Violations', 'Soccer', 'Political Prisoners']"
b'Aaron Donald Doesn\xe2\x80\x99t Look Like a Defensive Tackle. So He Reinvented the Position.',b'The speed and power of the Rams\xe2\x80\x99 wrecking-ball lineman show that size isn\xe2\x80\x99t everything in the N.F.L.',The New York Times,News,https://www.nytimes.com/2019/01/31/sports/football/aaron-donald-rams.html,1490,[],"['Football', 'Super Bowl']"
b'Cross-Country Skiing Event a Capital Gain for Olympic Promotion ',b'Streets of Beijing set to host some of the world\xe2\x80\x99s top cross-country stars. ',,,https://www.nytimes.com/paidpost/china-daily/cross-country-skiing-event-a-capital-gain-for-olympic-promotion.html,693,[],[]
"b'Serena Williams Is Back at Australian Open, for Tennis and So Much More'","b'The debates and commentary on race, gender and sports she generated at the U.S. Open resonate as she seeks to win her 24th major title, tying a record.'",The New York Times,News,https://www.nytimes.com/2019/01/14/sports/serena-williams-australian-open.html,1298,['Australia'],"['Australian Open (Tennis)', 'United States Open (Tennis)', 'Race and Ethnicity', 'Tennis']"
b'Christian Yelich on Life as an M.V.P. and Why He Never Guesses at the Plate',"b'Yelich, the Milwaukee Brewers outfielder, visited The New York Times last week to discuss everything from hitting to the business of baseball.'",The New York Times,News,https://www.nytimes.com/2019/01/28/sports/baseball/christian-yelich-milwaukee-brewers.html,1748,[],['Baseball']
"b'True to Form, Avenatti Attacks Nike a Day After Arrest'","b'Attorney Michael Avenatti came out swinging Tuesday against Nike, accusing the shoemaker &#8212; without evidence &#8212; of ""rampant"" corruption mere hours after he was released from U.S. custody on charges he tried to extort up to $25 million fr...'",AP,News,https://www.nytimes.com/aponline/2019/03/26/us/ap-us-michael-avenatti-arrest.html,771,[],[]
"b""What's an NCAA Tournament Unit Worth? Millions. Here's How""",b'The upstart run for Loyola Chicago making the Final Four last year delivered more than just excitement for fans of Sister Jean and the Ramblers.',AP,News,https://www.nytimes.com/aponline/2019/03/26/us/ap-bkc-ncaa-tournament-money-how-it-works.html,776,[],[]
b'Your Top Rival Can Be Your Biggest Ally',b'Friendly competition can expand the \xe2\x80\x9cwin\xe2\x80\x9d pie and enhance your performance.',The New York Times,News,https://www.nytimes.com/2019/03/14/smarter-living/your-top-rival-can-be-your-biggest-ally.html,751,[],"['Entrepreneurship', 'Workplace Environment']"
"b'Fred Thompson, Who Championed Women in Track, Dies at 85'","b'A former assistant attorney general, he gave up his law career to coach young athletes in Brooklyn and to run the Colgate Women\xe2\x80\x99s Games for 40 years.'",The New York Times,Obituary (Obit),https://www.nytimes.com/2019/01/24/obituaries/fred-thompson-dead.html,1264,[],"['Track and Field', 'Women and Girls', 'Deaths (Obituaries)']"
b'How I Learned to Love the Patriots (Again)',b'The underdoggery and romance of my childhood are out. Dynastic rule and the creation of a great new American institution are in.',The New York Times,Op-Ed,https://www.nytimes.com/2019/02/05/opinion/super-bowl-new-england-patriots.html,1344,[],"['Football', 'Baseball', 'Super Bowl']"
b'Learning With: \xe2\x80\x98Patriots Win in Lowest-Scoring Super Bowl Ever\xe2\x80\x99',b'Did the low score detract from the excitement of the game?',The New York Times,News,https://www.nytimes.com/2019/02/04/learning/learning-with-patriots-win-in-lowest-scoring-super-bowl-ever.html,196,[],[]
b'N.B.A. Teams Are Running and Gunning. And Their Critics Are Yawning.',"b'The N.B.A.\xe2\x80\x99s emphasis on pace and 3-pointers, combined with an edict to make defenders back off, has created a scoring explosion. Not everyone is happy.'",The New York Times,News,https://www.nytimes.com/2019/01/25/sports/nba-scoring.html,1544,[],['Basketball']
"b'Corrections: February 14, 2019'","b'Corrections appearing in print on Thursday, February 14, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/02/13/pageoneplus/corrections-february-14-2019.html,194,[],[]
b'How a Global Reputation Is Changing an Amateur Derby',"b'In the Netherlands, thousands of fans turn up every year to watch IJsselmeervogels play S.V. Spakenburg. But can a local derby lose some of its spark when it earns a place on the soccer tourism circuit?'",The New York Times,News,https://www.nytimes.com/2019/01/24/sports/spakenburg-derby-netherlands.html,1654,['Netherlands'],['Soccer']
"b'Jessica Sutton, Patrick Quinn'","b'The couple met in June 2014 while working together as associates at Willkie Farr & Gallagher, a Manhattan law firm.'",The New York Times,News,https://www.nytimes.com/2019/02/24/fashion/weddings/jessica-sutton-patrick-quinn.html,258,[],['Weddings and Engagements']
"b'What Students Are Saying About: Lost and Found Items, Their Food Obsessions and College Athletes'",b'The best recent teenage comments in response to our writing prompts \xe2\x80\x94 and an invitation to join the ongoing conversation.',The New York Times,News,https://www.nytimes.com/2019/03/07/learning/what-students-are-saying-about-lost-and-found-items-their-food-obsessions-and-college-athletes.html,7495,[],[]
b'Man Picks Perfect NCAA Tourney Bracket Heading Into Sweet 16',"b'An Ohio man has made history with a March Madness bracket that\'s perfect through 48 games on the NCAA.com\'s ""Bracket Challenge,"" according to the NCAA.'",AP,News,https://www.nytimes.com/aponline/2019/03/26/us/ap-bkc-ncaa-perfect-bracket.html,314,[],[]
"b'Corrections: January 3, 2019'","b'Corrections appearing in print on Thursday, January 3, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/01/02/pageoneplus/corrections-january-3-2019.html,447,[],[]
b'Word + Quiz: copse',b'This word has appeared in 13 articles on NYTimes.com in the past year.',The New York Times,News,https://www.nytimes.com/2019/02/12/learning/12WODLN.html,220,[],[]
b'How to Sort Through a Cornucopia of Television Shows',b'Our assistant TV editor has a state-of-the-art setup for watching shows and movies. But here\xe2\x80\x99s what happens when there can be too much content to choose.',The New York Times,News,https://www.nytimes.com/2019/01/16/technology/personaltech/how-to-sort-through-a-cornucopia-of-television-shows.html,920,[],"['Computers and the Internet', 'Television', 'Television Sets and Media Devices', 'Movies', 'Social Media', 'Video Recordings, Downloads and Streaming']"
"b'Twin Bombing at Afghan Ceremony Kills 4, Including Official'","b'A twin bombing at a public ceremony in southern Afghanistan on Saturday killed at least four people, including a provincial official, and wounded more than 30, officials said.'",AP,News,https://www.nytimes.com/aponline/2019/03/23/world/asia/ap-as-afghanistan.html,313,[],[]
b'N.Y. Today: Sexual Harassment Scandal at City Hall',b'A top aide was fired from a job in Washington for harassment. Then City Hall hired him.',The New York Times,briefing,https://www.nytimes.com/2019/01/29/nyregion/newyorktoday/new-york-news-sex-harassment-de-blasio.html,1296,['New York City'],"['Sexual Harassment', 'Super Bowl']"
"b'Corrections: April 2, 2019'","b'Corrections appearing in print on Tuesday, April 2, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/04/01/pageoneplus/corrections-april-2-2019.html,342,[],[]
"b'Corrections: March 22, 2019'","b'Corrections appearing in print on Friday, March 22, 2019.'",The New York Times,Correction,https://www.nytimes.com/2019/03/21/pageoneplus/corrections-march-22-2019.html,307,[],[]
"b'1963-68: A Heap of Losses, a Hint of Hope'","b'The Mets still struggled, but they never again reached the depths of 1962. After Stengel retired, Seaver and Koosman arrived.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1963-68-seasons.html,2611,[],['Baseball']
b'The Heart of a Swimmer vs. the Heart of a Runner',b'Regular exercise changes the look and workings of the human heart. And researchers are discovering that different sports affect the heart differently.',The New York Times,News,https://www.nytimes.com/2019/04/03/well/move/heart-health-swimming-running-exercise.html,874,[],"['Exercise', 'Running', 'Swimming', 'Heart', 'Muscles']"
"b'Ahead of Qatar World Cup, a Gulf Feud Plays Out in the Shadows'","b'Public relations consultants, Gulf financing and whispered tips: Leaked emails and documents offer a window into a behind-the-scenes campaign to sabotage the 2022 World Cup.'",The New York Times,News,https://www.nytimes.com/2019/02/01/sports/world-cup-2022-qatar.html,1922,"['Qatar', 'United Arab Emirates']","['World Cup 2022 (Soccer)', 'Soccer']"
b'Linda McMahon to Exit Role at Small Business Administration',"b""The head of the Small Business Administration, Linda McMahon, is stepping down from the role and will help President Donald Trump's re-election effort, he said Friday.""",AP,News,https://www.nytimes.com/aponline/2019/03/29/us/politics/ap-us-trump-mcmahon.html,309,[],[]
b'How Much Watching Time Do You Have This Weekend?',"b'A unique new cooking series, a British remake and something for all the lovable losers.'",The New York Times,News,https://www.nytimes.com/2019/03/07/arts/television/best-weekend-tv.html,289,[],['Television']
b'The Top iPhone and iPad Apps on App Store',"b'App Store Official Charts for the week ending March 24, 2019:'",AP,News,https://www.nytimes.com/aponline/2019/03/26/us/ap-us-itunes-apps-top-10.html,248,[],[]
b'Foxboro(ugh!): Where Visiting N.F.L. Teams Hate to Play',"b'The New England Patriots are 19-3 in playoff games in this century in Foxborough, Mass. \xe2\x80\x94 or is it Foxboro? \xe2\x80\x94 their out-of-the-way, small-town home since 1971.'",The New York Times,News,https://www.nytimes.com/2019/01/12/sports/new-england-patriots-playoffs-foxborough-.html,1634,['Foxborough (Mass)'],"['Football', 'Stadiums and Arenas']"
b'Ejection Letters',"b'Natan Last, let\xe2\x80\x99s go to the videotape.'",The New York Times,News,https://www.nytimes.com/2019/02/02/crosswords/daily-puzzle-2019-02-03.html,1511,[],['Crossword Puzzles']
b'Vintage Cars With Electric-Heart Transplants',"b'Aston Martin and Jaguar are retrofitting classic vehicles. \xe2\x80\x9cWe\xe2\x80\x99d hate for them all to just wind up gathering dust in museums,\xe2\x80\x9d an Aston executive said.'",The New York Times,News,https://www.nytimes.com/2019/01/10/business/electric-conversions-classic-cars.html,1239,[],"['Antique and Classic Cars', 'Electric and Hybrid Vehicles', 'Restoration and Renovation', 'Collectors and Collections']"
"b'Qatar, FIFA and the 2022 World Cup'",b'A critic calls on Qatar to \xe2\x80\x9canswer questions about corruption allegations and address issues of anti-Semitism and extremism\xe2\x80\x9d before hosting the soccer games.',The New York Times,Letter,https://www.nytimes.com/2019/03/07/opinion/letters/qatar-fifa-2022-world-cup.html,345,['Qatar'],['World Cup 2022 (Soccer)']
"b'China, Brexit, Australian Open: Your Tuesday Briefing'",b'Let us help you start your day.',The New York Times,briefing,https://www.nytimes.com/2019/01/14/briefing/china-brexit-australian-open.html,1296,[],[]
b'\xe2\x80\x98What Is That?\xe2\x80\x99 Seeing the City as Abstract Art',b'Gretchen Grace\xe2\x80\x99s street photographs reveal a maze of shape and color within the city\xe2\x80\x99s orderly grid.',The New York Times,News,https://www.nytimes.com/2019/03/07/nyregion/what-is-that-seeing-the-city-as-abstract-art.html,338,['New York City'],['Photography']
b'Poseidon\xe2\x80\x99s Domain',b'Peter Gordon offers us a Monday workout.',The New York Times,News,https://www.nytimes.com/2019/02/24/crosswords/daily-puzzle-2019-02-25.html,308,[],['Crossword Puzzles']
b'In Each Other\xe2\x80\x99s Corner From the Beginning',"b'The couple, boxing enthusiasts, met on an airplane bound for Florida; they were both heading to the same digital media convention.'",The New York Times,News,https://www.nytimes.com/2019/01/26/fashion/weddings/in-each-others-corner-from-the-beginning.html,621,[],"['Weddings and Engagements', 'Boxing']"
