id,headline,date,section,snippet,source,type,url,word_count,locations,subjects
5ca234a349f0eacbf1f7b229,b'Michigan State-Duke Helps Boost NCAA Tournament TV Ratings',2019-04-01,Arts,"b""Michigan State's dramatic NCAA Tournament victory over Duke drew a 10.5 television rating, the highest for a late Sunday regional final in 14 years.""",AP,News,https://www.nytimes.com/aponline/2019/04/01/arts/ap-bkc-ncaa-tournament-tv-ratings.html,144,[],[]
5c69f5de3a125f5075c0a318,b'Tim Tebow Takes Another Step With the Mets (and Avoids Sprinklers This Time)',2019-02-18,Sports,"b'Tebow\xe2\x80\x99s 2018 spring was derailed when he injured his ankle, but he has continued to refine his swing even as he juggled other responsibilities.'",The New York Times,News,https://www.nytimes.com/2019/02/17/sports/tim-tebow-mets.html,1039,[],"['Football (College)', 'Baseball']"
5c9d08b249f0eacbf105f94a,"b""Heels' Williams Ready to Go, Little Questionable With Flu""",2019-03-28,Sports,"b'North Carolina guard Kenny Williams is ready to go against Auburn in the NCAA Tournament after straining his hamstring last weekend, while top bench player Nassir Little is questionable with the flu.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/ncaabasketball/ap-bkc-ncaa-north-carolina-injuries.html,619,[],[]
5c74803e49f0eacbf105a1af,b'The Oscars Shine an Unwanted Spotlight on \xe2\x80\xa6 Tanking in the N.B.A.?',2019-02-25,Sports,"b'Like many Knicks fans these days, Spike Lee is openly rooting for his team to lose. The N.B.A. would probably prefer he didn\xe2\x80\x99t say so at the Academy Awards.'",The New York Times,News,https://www.nytimes.com/2019/02/25/sports/oscars-tanking-spike-lee.html,1141,[],"['Basketball', 'Draft and Recruitment (Sports)', 'Academy Awards (Oscars)']"
5c78594649f0eacbf105abe5,b'Jason Witten to Return to the Cowboys After a Year as a Broadcaster',2019-02-28,Sports,"b'The ironman tight end, who retired and had a maligned stint on \xe2\x80\x9cMonday Night Football\xe2\x80\x9d last year, will rejoin Dallas at 37.'",The New York Times,News,https://www.nytimes.com/2019/02/28/sports/football/jason-witten-retire-dallas-cowboys-return.html,488,[],['Football']
5c5024293a125f5075c06d71,b'I Quit Watching Football Because It Harms Players. Can I Still Keep Up With My Team?',2019-01-29,Magazine,"b'The magazine\xe2\x80\x99s Ethicist columnist on balancing the negative effects of football against support for your team, and IVF against adoption.'",The New York Times,News,https://www.nytimes.com/2019/01/29/magazine/i-quit-watching-football-because-it-harms-players-can-i-still-keep-up-with-my-team.html,1429,[],"['Sports Injuries', 'Adoptions', 'Concussions', 'Chronic Traumatic Encephalopathy', 'Football', 'Infertility', 'Foster Care', 'Fertility Drugs', 'Helmets']"
5c5df3f83a125f5075c08cb7,b'The \xe2\x80\x98Disabled List\xe2\x80\x99 in Baseball Gets Deactivated',2019-02-08,Sports,"b'The term \xe2\x80\x9cdisabled list\xe2\x80\x9d goes back more than 100 years. But after objections from advocates for disabled people, Major League Baseball will now use the phrase \xe2\x80\x9cinjured list.\xe2\x80\x9d'",The New York Times,News,https://www.nytimes.com/2019/02/08/sports/disabled-list-baseball.html,455,[],"['Baseball', 'Disabilities']"
5ca3af9c49f0eacbf1f803f3,"b'No Playoffs, Too Few Wins: Wiz Fire Grunfeld After 16 Years'",2019-04-02,Sports,"b'Ernie Grunfeld was fired as president of the Washington Wizards after 16 seasons in charge of the team, and owner Ted Leonsis said he will oversee a ""reboot.""'",AP,News,https://www.nytimes.com/aponline/2019/04/02/sports/basketball/ap-bkn-wizards-grunfeld-fired.html,680,[],[]
5c543c023a125f5075c0789a,"b'It\xe2\x80\x99s Super Bowl Week for the Rams, 1980'",2019-02-01,Sports,"b'Our correspondent teleports to the past to give us this dispatch from a time when the Rams were Super Bowl-bound celebrities and the future in Los Angeles looked \xe2\x80\xa6 O.K., it got complicated.'",The New York Times,News,https://www.nytimes.com/2019/02/01/sports/rams-super-bowl-1980.html,1676,[],[]
5c6f9e4e3a125f5075c0af39,"b'Tottenham, Pochettino and the Cost of Everyday Excellence'",2019-02-22,Sports,"b'The absence of trophies for Mauricio Pochettino\xe2\x80\x99s Tottenham should not discredit all it has achieved, and how it has achieved it.'",The New York Times,News,https://www.nytimes.com/2019/02/22/sports/tottenham-pochettino-premier-league.html,1258,[],['Soccer']
