id,headline,date,section,snippet,source,type,url,word_count,locations,subjects
5c9c2bbb40d36ff0709d02a4,"b'Besides the Mets, Other Astonishing Sports Runs'",2019-03-27,Sports,b'These are not the underdogs; they are the teams and athletes who came out of nowhere. The longest of long shots.',The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-longshots-winners.html,1726,[],[]
5c99d8e040d36ff0709cfc17,"b""Debenhams Warns Sports Direct Offer Won't Address Funding Needs""",2019-03-26,Business Day,"b""A move by Mike Ashley's Sports Direct to pursue a possible offer for Debenhams got a cool reception from the ailing British department store group on Tuesday which warned it would not address its immediate funding needs.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/26/business/26reuters-debenhams-m-a-sports-direct.html,428,[],[]
5c998bc640d36ff0709cf81e,b'Sports Direct Opposes Any Debenhams Plan That Wipes Out Equity',2019-03-25,Business Day,"b'British sportswear group Sports Direct said any restructuring option pursued by Debenhams that could result in no equity value for the department store group\'s shareholders ""is not a workable solution"".'",Reuters,News,https://www.nytimes.com/reuters/2019/03/25/business/25reuters-debenhams-restructuring-sports-direct.html,176,[],[]
5ca1b7fe40d36ff0709d0e9a,b'Sports Direct Says Other Debenhams Investors Back Making Ashley Boss',2019-04-01,Business Day,"b'Sports Direct, the sportswear group that is seeking control of Debenhams, said it has been contacted by other shareholders in the department store group expressing their support to install Mike Ashley as Debenhams CEO.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/01/business/01reuters-debenhams-m-a-sports-direct.html,191,[],[]
5c8ae4be40d36ff070804b89,b'Letters to the Sports Editor',2019-02-08,Sports,b'Readers discuss the legacy of Jackie Robinson.',The New York Times,News,https://www.nytimes.com/2019/02/08/sports/letters-to-the-sports-editor.html,698,[],['Baseball']
5c9df62a40d36ff0709d08a8,b'Sports Direct Weighs Debenhams Options After Bondholders Back Restructuring',2019-03-29,Business Day,"b'Sports Direct, the group run by Mike Ashley that is seeking control of Debenhams, said on Friday it was considering its options after the ailing department store group secured bondholder support for an alternative refinancing plan.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/29/business/29reuters-debenhams-m-a-sports-direct.html,205,[],[]
5c9278bf40d36ff0709c91f8,b'AP-NORC Poll: US Divided on College vs Pro Sports Betting',2019-03-20,U.S.,b'Scrambling to fill out a March Madness bracket? Betting lunch money that you can pinpoint the Final Four better than co-workers or family?',AP,News,https://www.nytimes.com/aponline/2019/03/20/us/ap-us-ap-poll-sports-betting.html,838,[],[]
5c935e0240d36ff0709c95e7,b'Sports Direct Repeats Call for Debenhams Meeting After First Request Stumbles',2019-03-21,Business Day,"b""Sports Direct, the British sportswear firm run by Mike Ashley that is pushing for control of Debenhams, has requested a meeting of the struggling department store chain's shareholders for a second time, after its original request failed.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/21/business/21reuters-sports-direct-ashley-debenhams.html,353,[],[]
5c8ae6ea40d36ff07080bf0a,b'Playing to Win: Using Sports to Develop Evidence-Based Arguments',2019-02-08,The Learning Network,"b'From honing arguments on current sports controversies to making a case for the G.O.A.T. to proposing needed rules changes, here are some ideas for using sports to sharpen student skills.'",The New York Times,News,https://www.nytimes.com/2019/02/07/learning/lesson-plans/playing-to-win-using-sports-to-develop-evidence-based-arguments.html,5214,[],[]
5c8ae2bb40d36ff0707fe4b4,b'The Little Sports Jacket That Could',2019-01-08,Fashion & Style,b'Away from the Instagram glare of the self-conscious influencers that descend on the huge Pitti Uomo trade fair are bread-and-butter labels like L.B.M. 1911 that deliver the goods.',The New York Times,News,https://www.nytimes.com/2019/01/08/fashion/the-little-sports-jacket-that-could.html,1126,[],"['Coats and Jackets', 'Fashion and Apparel']"
5c9f774140d36ff0709d0b83,b'Christchurch Hosts 1st Big Sports Event Since Mosque Attacks',2019-03-30,World,"b'More than 10,000 people attended a National Rugby League match between Manly and the New Zealand Warriors on Saturday in the first major sports event which Christchurch has hosted since the March 15 shootings at two mosques left 50 dead.'",AP,News,https://www.nytimes.com/aponline/2019/03/30/world/ap-rgl-new-zealand-mosque-shootings.html,202,[],[]
