id,headline,date,section,snippet,source,type,url,word_count,locations,subjects
5c99572449f0eacbf105efaa,b'Sports Direct Considers Offer for Debenhams',2019-03-25,Business,"b""Mike Ashley's Sports Direct said on Monday it was considering buying the whole of Debenhams as an alternative to the restructuring options being pursued by the ailing department store chain's directors.  """,Reuters,News,https://www.nytimes.com/reuters/2019/03/25/business/25reuters-debenhams-restructuring.html,276,[],[]
5c54b3923a125f5075c07a01,b'I Explain All the Sports',2019-02-01,Opinion,b'You\xe2\x80\x99ll never have to ask \xe2\x80\x9cWhat\xe2\x80\x99s the Super Bowl?\xe2\x80\x9d again.',The New York Times,Op-Ed,https://www.nytimes.com/2019/02/01/opinion/sunday/sports-humor-super-bowl.html,467,[],['Athletics and Sports']
5c86ab5c49f0eacbf105c799,b'The Long Fight for Pay Equality in Sports',2019-03-11,Sports,b'The U.S. women\xe2\x80\x99s soccer team has filed a gender discrimination lawsuit. The players are the latest athletes to demand equal treatment.',The New York Times,News,https://www.nytimes.com/2019/03/11/sports/us-womens-soccer-pay.html,1243,[],"['Discrimination', 'Women and Girls', 'Soccer', 'Tennis', 'Basketball']"
5c9c109e49f0eacbf105f6db,b'Washington Sports Investor Leonsis Eyes Esports as Distribution Opportunity',2019-03-28,Sports,"b'Ted Leonsis, who owns several Washington, D.C.-area professional sports teams and co-founded the esports company aXiomatic, said on Wednesday that he has invested in esports ventures partly in hopes of using their platforms as global distribution ...'",Reuters,News,https://www.nytimes.com/reuters/2019/03/27/sports/basketball/27reuters-videogames-streaming-content.html,405,[],[]
5c9cc07849f0eacbf105f84c,b'NHL Selects William Hill as an Official Sports Betting Partner',2019-03-28,Sports,b'The National Hockey League said on Thursday the U.S. division of UK bookmaker William Hill Plc will become an official sports betting partner of the NHL.',Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/hockey/28reuters-hockey-nhl-gambling-william-hill.html,404,[],[]
5c88348449f0eacbf105cb72,b'Lower-Profile Sports Are at Center of Admissions Cheating Scandal',2019-03-12,Sports,"b'The likes of volleyball, sailing and water polo were at the heart of a corrupt scheme to gain admission to elite universities, the Justice Department says.'",The New York Times,News,https://www.nytimes.com/2019/03/12/sports/college-sports-cheating-scandal.html,1466,"['California', 'Connecticut']","['Admissions Standards', 'Colleges and Universities', 'Coaches and Managers']"
5c3daf243a125f5075c0472d,b'Using Sports Psychology for Childbirth',2019-01-15,Well,"b'I wanted to face childbirth with an athlete\xe2\x80\x99s strength, confidence and determination. So I turned to sports psychology for advice.'",The New York Times,News,https://www.nytimes.com/2019/01/15/well/family/using-sports-psychology-for-childbirth.html,1245,[],"['Pregnancy and Childbirth', 'Exercise', 'Psychology and Psychologists', 'Athletics and Sports', 'New York City Marathon']"
5c9bd59a49f0eacbf105f62c,b'Breakdancing Among Sports Given Provisional Green Light for Paris 2024',2019-03-27,Sports,"b'Breakdancing was among four sports given a provisional green light for inclusion in the Paris 2024 Games by the International Olympic Committee on Wednesday, IOC President Thomas Bach said. '",Reuters,News,https://www.nytimes.com/reuters/2019/03/27/sports/olympics/27reuters-olympics-ioc-2024.html,274,[],[]
5ca5082349f0eacbf1f80ace,b'Earnhardt Joins NBC Sports Coverage of Indianapolis 500',2019-04-03,Arts,b'NBC Sports will use retired NASCAR star Dale Earnhardt Jr. in its inaugural broadcast of the Indianapolis 500 next month.',AP,News,https://www.nytimes.com/aponline/2019/04/03/arts/ap-car-indycar-indy-500-earnhardt.html,234,[],[]
5c5486df3a125f5075c0798d,"b'The Luckiest Sports Fans, Ranked'",2019-02-01,Opinion,"b""Charting the 20 best runs by any city's teams.""",The New York Times,Interactive Feature,https://www.nytimes.com/interactive/2019/02/01/opinion/luckiest-sports-fans.html,0,[],"['Super Bowl', 'Football', 'Baseball', 'Basketball']"
