id,headline,date,section,snippet,source,type,url,word_count,locations,subjects
5c9d55aa40d36ff0709d073a,"b'Zimmermann Perfect Into 7th, Tigers Top Blue Jays 2-0 in 10'",2019-03-28,Sports,b'Jordan Zimmermann was in peak form on opening day.',AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/baseball/ap-bba-tigers-blue-jays.html,811,[],[]
5c8b4cbc40d36ff0709bca30,b'Johnny Manziel Barred From Canadian Football League',2019-02-28,Sports,"b'The C.F.L. ordered the Montreal Alouettes to cut Manziel, the former Heisman Trophy winner, and barred any of its other teams from offering him a contract.'",The New York Times,News,https://www.nytimes.com/2019/02/27/sports/football/johnny-manziel-cfl-.html,594,[],['Football']
5c94ae2a40d36ff0709c9ce3,b'Debenhams Shareholders May Face Wipeout in Restructuring',2019-03-22,Business Day,b'Struggling British department store group Debenhams said  on Friday its shareholders could be wiped out as a result of some of the restructuring options it is considering and rebuffed a bid by Sports Direct to buy its Danish business.',Reuters,News,https://www.nytimes.com/reuters/2019/03/22/business/22reuters-debenhams-restructuring.html,489,[],[]
5c8b4eef40d36ff0709c61a2,b'The Enduring Fight Over the First Ironman Triathlon',2019-01-25,Sports,"b'A simple box of papers delivered to a couple in the early years of the swimming, biking and running event in Hawaii set off a legal skirmish over what became a lucrative event.'",The New York Times,News,https://www.nytimes.com/2019/01/25/sports/ironman-original-lawsuit.html,3215,[],"['Triathlon', 'Ironman Triathlon (Hawaii)', 'Suits and Litigation (Civil)']"
5c94078340d36ff0709c99fa,"b'Winston, Michigan State Hold Off Bradley 76-65'",2019-03-21,Sports,"b""For about 35 minutes, it felt like Bradley might pull off the first bracket-busting stunner of this year's NCAA Tournament.""",AP,News,https://www.nytimes.com/aponline/2019/03/21/sports/ncaabasketball/ap-bkc-ncaa-bradley-michigan-state.html,660,[],[]
5ca34c3640d36ff0709d122a,"b""Rugby: What's in a Name? Crusaders Ponder Change After Christchurch Shootings""",2019-04-02,Sports,"b'For 23 years the name Crusaders was a source of nothing but pride in Christchurch, the uncontroversial identity of a franchise that claims, with some justification, to be the most successful non-national professional rugby team in the world.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/02/sports/football/02reuters-newzealand-shooting-crusaders.html,847,[],[]
5ca2d28040d36ff0709d1108,"b'Jackson Scores 24 to Lead Mavericks Past 76ers, 122-102'",2019-04-02,Sports,"b'With the Dallas Mavericks leading comfortably in the fourth quarter, their fans wanted Dirk Nowitzki on the court one more time, chanting, ""We want Dirk! We want Dirk!""'",AP,News,https://www.nytimes.com/aponline/2019/04/01/sports/basketball/ap-bkn-76ers-mavericks.html,771,[],[]
5c9c2bd440d36ff0709d0345,b'Manfred: Journeymen Must Realize Analytics Sank Value',2019-03-27,Sports,"b'Good but unexceptional veterans must realize teams find them less valuable in the age of analytics, Baseball Commissioner Rob Manfred maintained ahead of season openers.'",AP,News,https://www.nytimes.com/aponline/2019/03/27/sports/baseball/ap-bbo-manfred-veterans.html,752,[],[]
5c8ae46140d36ff0708037fb,b'Grab and Go: How Sticky Gloves Have Changed Football',2019-01-20,Sports,"b'What\xe2\x80\x99s with all those one-handed catches? A new generation of silicone gloves is 20 percent stickier than the human hand, making them almost mandatory equipment.'",The New York Times,News,https://www.nytimes.com/2019/01/20/sports/super-bowl-nfl-gloves.html,1507,[],"['Football', 'Gloves']"
5ca2d8d940d36ff0709d1110,b'NFL Notebook: Browns Trade Ogbah to Chiefs',2019-04-02,Sports,b'The Cleveland Browns traded defensive end Emmanuel Ogbah to the Kansas Chiefs on Monday. The Chiefs announced the trade and said they would send safety Eric Murray in return.',Reuters,News,https://www.nytimes.com/reuters/2019/04/01/sports/football/01reuters-football-nfl-notebook.html,799,[],[]
5c93e01b40d36ff0709c9926,b'Ichiro Suzuki Is Not Baseball\xe2\x80\x99s Hit King. He Is So Much More.',2019-03-21,Sports,"b'With 3,089 hits in the majors and 1,278 in Japan, some believe Suzuki surpassed Pete Rose. It is more complicated than that.'",The New York Times,News,https://www.nytimes.com/2019/03/21/sports/ichiro-suzuki-hit-total.html,774,[],"['Baseball', 'Statistics']"
5c8ae4e040d36ff07080522c,"b'With Anthony Davis on His Way Out, New Orleans Tries to Plot Its Path'",2019-02-11,Sports,"b'The Pelicans only have a few months left with their signature star, but until he is gone, a city hangs in the balance.'",The New York Times,News,https://www.nytimes.com/2019/02/11/sports/anthony-davis-trade-new-orleans.html,1204,[],"['Basketball', 'Trades (Sports)']"
5c8b4cdf40d36ff0709bd172,b'Do You Need to Work to Recover From an Injury?',2019-03-02,Well,"b'There\xe2\x80\x99s a sense that if you\xe2\x80\x99re just waiting for recovery, you\xe2\x80\x99re not trying hard enough, Christie Aschwanden says in her new book.'",The New York Times,News,https://www.nytimes.com/2019/03/02/well/move/do-you-need-to-work-to-recover-from-an-injury.html,795,[],"['Exercise', 'Sports Injuries', 'Placebos', 'Bone Fractures', 'Running']"
5c9de94c40d36ff0709d0876,b'Morrison Looks to Revive Soccer Career at Quirky Ostersund',2019-03-29,Sports,"b'From the Italian capital to western Mexico to a club located 200 miles from the Arctic Circle, a player who Alex Ferguson said ""possessed as much natural talent as any youngster"" at Manchester United is going to great lengths to revive his career.'",AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/soccer/ap-soc-ostersund-morrison.html,834,[],[]
5c9d7f2540d36ff0709d0794,"b'Raptors Rout Knicks Again, Win 117-92 Without Leonard'",2019-03-29,Sports,"b'Harder games are coming soon. In the meantime, the Raptors want to get sharper while they have things easy.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/basketball/ap-bkn-raptors-knicks.html,785,[],[]
5c8ae39640d36ff0708012bb,b'Nets\xe2\x80\x99 Run to the Playoffs Hits a Snag With Spencer Dinwiddie Injury',2019-01-25,Sports,"b'The team\xe2\x80\x99s sixth man is out indefinitely with a thumb injury, taking away its most reliable scorer off the bench.'",The New York Times,News,https://www.nytimes.com/2019/01/24/sports/spencer-dinwiddie-injury-brooklyn-nets.html,417,[],['Basketball']
5c8ae44040d36ff07080343e,b'Qatar Beats Japan to Win Asian Cup',2019-02-01,Sports,"b'Qatar, which will host the 2022 World Cup, claimed its first major soccer championship with a 3-1 victory over Japan in Abu Dhabi.'",The New York Times,News,https://www.nytimes.com/2019/02/01/sports/qatar-japan-asian-cup.html,494,['Qatar'],"['Soccer', 'World Cup 2022 (Soccer)']"
