headline,snippet,source,type,url,word_count,locations,subjects
"b'Hopman Cup Out, ATP Cup In for Overhaul of Australia Swing'",b'The Hopman Cup international mixed team event is making way for the new ATP Cup at the start of the 2020 tennis season in Australia.',AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/tennis/ap-ten-australia-season-overhaul.html,339,[],[]
b'Baez Homers Twice as Cubs Rough Up Rangers',"b'Javier Baez hit two homers and drove in four runs to lead the Chicago Cubs to a 12-4, season-opening win against the Texas Rangers on Thursday afternoon in Arlington, Texas.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/28reuters-baseball-mlb-tex-chc-recap.html,346,[],[]
"b""Trick Shot Can't Save Tiger Woods in Loss""","b'On his knee, swinging left-handed under a bush with the clubhead upside down to dig the ball out of dirt and leaves, Tiger Woods knocked it to 5 feet to save par.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/golf/ap-glf-match-play-notebook.html,822,[],[]
b'Chinese Giant Killer Li Beats Third Seed Koepka at Match Play',"b'Chinese giant-killer Li Haotong felt ""amazing"" after beating Brooks Koepka 1-up to knock the American out of the WGC-Dell Technologies Match Play on Thursday. '",Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/golf/28reuters-golf-matchplay.html,244,[],[]
b'Baez Hits 2 HRs as Cubs Open Season With 12-4 Win at Rangers',b'Javier Baez had a slight smile on his face when he was asked how different he felt playing shortstop and hitting cleanup for the Chicago Cubs.',AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/baseball/ap-bbo-cubs-rangers.html,817,[],[]
"b""Cricket: Ashwin's 'Mankad' on Buttler Not in Spirit of Game, Says MCC""","b'Ravichandran Ashwin\'s recent \'Mankad\' dismissal of Jos Buttler in the Indian Premier League was not ""within the spirit of the game"", the Marylebone Cricket Club (MCC) has said after reviewing footage of the incident.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/cricket/28reuters-cricket-india-ipl.html,359,[],[]
b'NBA Roundup: Warriors Fall in Controversial Finish',"b'Karl-Anthony Towns made a tiebreaking -- and controversial -- free throw with a half-second remaining in overtime Friday night, giving the Minnesota Timberwolves a 131-130 victory that dropped the visiting Golden State Warriors into a tie for the ...'",Reuters,News,https://www.nytimes.com/reuters/2019/03/30/sports/basketball/30reuters-basketball-nba-roundup.html,713,[],[]
b'New-Look Reds Rally for 5-3 Win Over Pirates on Dietrich HR',"b'Unexpected stars, unconventional moves, one pleasing win. The David Bell era in Cincinnati got off to an encouraging start for a Reds team trying to finally escape last place.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/baseball/ap-bbn-pirates-reds.html,844,[],[]
b'Dallas Beats Calgary 2-1; Bishop Exits With Apparent Injury',b'Dallas starting goaltender Ben Bishop went down with an injury. Anton Khudobin took over and the Stars never missed a beat.',AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/hockey/ap-hkn-stars-flames.html,680,[],[]
"b'Dominican Players Top 100, 11.6 Percent of Big Leaguers'","b'There were more than 100 Dominican players in the major leagues on opening day, the first time a nation outside the U.S. reached the century mark.'",AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/baseball/ap-bbo-mlb-foreign-players.html,201,[],[]
"b""Harvey Solid in Debut, Angels Rally to Beat A's 6-2""",b'Matt Harvey was one hanging curveball away from looking start-to-finish like the ace he had been with the New York Mets.',AP,News,https://www.nytimes.com/aponline/2019/03/30/sports/baseball/ap-bba-angels-athletics.html,718,[],[]
b'Federer to Face Isner in Miami Final',b'Roger Federer cruised into his fifth Miami Open final with an impressive 6-2 6-4 victory against Canadian teenager Denis Shapovalov on Friday.',Reuters,News,https://www.nytimes.com/reuters/2019/03/30/sports/tennis/30reuters-tennis-miami-isner.html,483,[],[]
"b'Hopman Cup Out, ATP Cup In for Overhaul of Australia Swing'",b'The Hopman Cup international mixed team event is making way for the new ATP Cup at the start of the 2020 tennis season in Australia.',AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/tennis/ap-ten-australia-season-overhaul.html,339,[],[]
b'N.C.A.A. Women\xe2\x80\x99s Tournament: UConn Overcomes Fourth-Quarter Deficit',b'Crystal Dangerfield scored 11 points in the final period to lead the second-seeded Huskies past U.C.L.A. and into the Albany Region final against No. 1 Louisville.',The New York Times,News,https://www.nytimes.com/2019/03/30/sports/ncaa-womens-tournament-uconn.html,810,[],"['NCAA Basketball Championships (Women)', 'Basketball (College)']"
b'Broad Street Bullies: UFC Set to Hit Philly for 3rd Time',b'Justin Gaethje took a peek at the Philadelphia Flyers ice that covered the arena floor and recalled a time on that spot when he let a chance at wrestling triumph slip away.',AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/ap-mma-ufc-philadelphia.html,869,[],[]
b'Double Injury Blow for Spurs Ahead of Liverpool Clash',"b""Tottenham Hotspur will be without Eric Dier and Serge Aurier for Sunday's Premier League trip to Liverpool, manager Mauricio Pochettino has said.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/soccer/29reuters-soccer-england-liv-tot-preview.html,320,[],[]
b'Baez Homers Twice as Cubs Rough Up Rangers',"b'Javier Baez hit two homers and drove in four runs to lead the Chicago Cubs to a 12-4, season-opening win against the Texas Rangers on Thursday afternoon in Arlington, Texas.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/28reuters-baseball-mlb-tex-chc-recap.html,346,[],[]
"b""Trick Shot Can't Save Tiger Woods in Loss""","b'On his knee, swinging left-handed under a bush with the clubhead upside down to dig the ball out of dirt and leaves, Tiger Woods knocked it to 5 feet to save par.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/golf/ap-glf-match-play-notebook.html,822,[],[]
"b""Cricket: Ashwin's 'Mankad' on Buttler Not in Spirit of Game, Says MCC""","b'Ravichandran Ashwin\'s recent \'Mankad\' dismissal of Jos Buttler in the Indian Premier League was not ""within the spirit of the game"", the Marylebone Cricket Club (MCC) has said after reviewing footage of the incident.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/cricket/28reuters-cricket-india-ipl.html,359,[],[]
b'Chinese Giant Killer Li Beats Third Seed Koepka at Match Play',"b'Chinese giant-killer Li Haotong felt ""amazing"" after beating Brooks Koepka 1-up to knock the American out of the WGC-Dell Technologies Match Play on Thursday. '",Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/golf/28reuters-golf-matchplay.html,244,[],[]
b'Rangers Rally to Deal Blues Setback in Playoff Race',b'Jimmy Vesey and Chris Kreider scored in the third period to cap the Rangers\xe2\x80\x99 comeback from a 2-0 deficit. The Devils were shut out by the Red Wings.',The New York Times,News,https://www.nytimes.com/2019/03/29/sports/nhl-rangers-devils-blues-red-wings.html,393,[],"['Hockey, Ice']"
b'Luke Voit\xe2\x80\x99s Blast Makes Yankees\xe2\x80\x99 Opener a Breeze',b'Voit set the tone with a three-run homer and Masahiro Tanaka pitched the Yankees to an easy win over the Orioles to kick off a season of high hopes.',The New York Times,News,https://www.nytimes.com/2019/03/28/sports/luke-voit-yankees-orioles-opening-day.html,1039,[],['Baseball']
b'Messi Haunted by Failures but Retirement Still Long Way Off',"b""Lionel Messi says he constantly replays Argentina's 2014 World Cup final defeat in his head but has vowed that a recent international sabbatical was a one-off and he has no plans to retire in the near future.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/soccer/29reuters-soccer-messi.html,445,[],[]
"b'Duke Survives Another Scare, This Time From Virginia Tech'","b'Top-ranked Duke again secured a tournament victory in the final second, edging the fourth-seeded Hokies to avoid an early exit. In the same regional, Michigan State also advanced to the round of eight.'",The New York Times,News,https://www.nytimes.com/2019/03/29/sports/ncaa-tournament-east-michigan-state-duke.html,1336,[],"['Basketball (College)', 'NCAA Basketball Championships (Men)']"
"b'Plenty of On-Court, Off-Court Intrigue in Midwest Region'","b'The last four teams standing in the Midwest Region are a celebration of everything that is good about college basketball: star players, over-achievers, tradition-rich programs and successful coaches.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/ncaabasketball/ap-bkc-ncaa-midwest-region-preview.html,922,[],[]
b'Brodie Van Wagenen: The Mets\xe2\x80\x99 Communicator-in-Chief',b'The general manager and former agent has made an impression on a club in need of a jolt with his endless appetite for conversation and his win-now philosophy.',The New York Times,News,https://www.nytimes.com/2019/03/28/sports/mets-opening-day-brodie-van-wagenen.html,1655,[],"['Baseball', 'Coaches and Managers']"
b'Rinne Leads Predators to 3-1 Win Over Penguins',"b""Pekka Rinne's difficulties against the Penguins, particularly in Pittsburgh, have been well documented.""",AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/hockey/ap-hkn-predators-penguins.html,770,[],[]
b'Freshmen Lead Michigan State Past LSU and Into Elite Eight',b'Matt McQuaid could not believe LSU was giving Michigan State freshmen Aaron Henry and Gabe Brown so much room at the 3-point line.',AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/ncaabasketball/ap-bkc-ncaa-lsu-michigan-state.html,811,[],[]
"b'Hopman Cup Out, ATP Cup In for Overhaul of Australia Swing'",b'The Hopman Cup international mixed team event is making way for the new ATP Cup at the start of the 2020 tennis season in Australia.',AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/tennis/ap-ten-australia-season-overhaul.html,339,[],[]
b'Dangerfield Helps UConn Beat UCLA 69-61 in Sweet 16',"b'With UConn struggling on offense, Crystal Dangerfield took over.'",AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/ncaabasketball/ap-bkw-ncaa-ucla-uconn.html,890,[],[]
b'New-Look Reds Rally for 5-3 Win Over Pirates on Dietrich HR',"b'Unexpected stars, unconventional moves, one pleasing win. The David Bell era in Cincinnati got off to an encouraging start for a Reds team trying to finally escape last place.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/baseball/ap-bbn-pirates-reds.html,844,[],[]
"b'Suarez More Relaxed, Happier With SHR, Starting 4th at Texas'","b""Daniel Suarez has certainly never lost his confidence, and he's already feeling more relaxed and happier in his first NASCAR Cup season with Stewart-Haas Racing.""",AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/ap-car-nascar-texas.html,524,[],[]
b'Spieth Fights Back but Eliminated on Final Hole',"b""Jordan Spieth spent his day fighting from behind. By the time he came to the 18th green Friday, he didn't have enough shots left to make to the weekend.""",AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/golf/ap-glf-match-play-spieth.html,522,[],[]
"b'LEADING OFF: Harper a Hit but Still Hitless, Darvish vs TEX'","b""A look at what's happening around the majors Saturday:""",AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/baseball/ap-bbo-leading-off.html,442,[],[]
"b""Flyers Prevail in Leafs' First Shootout of Season""",b'Sean Couturier scored in the fifth round of a shootout to lift the host Philadelphia Flyers past the Toronto Maple Leafs 5-4 on Wednesday.',Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/hockey/28reuters-icehockey-nhl-tor-phi.html,380,[],[]
b'Pastrnak\xe2\x80\x99s Hat Trick Lifts Bruins to a 6-3 Victory Over the Rangers',b'The Bruins are on a 12-game winning streak.',The New York Times,News,https://www.nytimes.com/2019/03/28/sports/pastrnaks-hat-trick-lifts-bruins-to-a-6-3-victory-over-the-rangers.html,343,[],"['Hockey, Ice']"
b'Suri Halfway Leader at Indian Open by 2 Shots',b'Julian Suri scored a second consecutive round of 67 and took a two-shot lead at the Indian Open on Friday.',AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/golf/ap-glf-indian-open.html,187,[],[]
"b'Sutherland, Dawson Lead Champions Event in Mississippi'",b'Kevin Sutherland and Marco Dawson hope to end an early-season PGA Tour Champions trend.',Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/29reuters-golf-unk-rapiscan-recap.html,240,[],[]
"b'Zack Greinke Finds His Old Home, Dodger Stadium, Unwelcoming Again'","b'The Dodgers had eight homers on Thursday, four of them off Greinke, breaking the opening-day record of six.'",The New York Times,News,https://www.nytimes.com/2019/03/29/sports/los-angeles-dodgers-zack-greinke-diamondbacks.html,338,[],['Baseball']
"b""Tigers' Zimmermann Loses Perfect Game in 7th vs Blue Jays""",b'Detroit Tigers right-hander Jordan Zimmermann has lost his perfect game in Toronto with two outs in the seventh inning on an infield single.',AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/baseball/ap-bba-tigers-blue-jays-perfect-game-alert.html,98,[],[]
b'Luke Voit\xe2\x80\x99s Blast Makes Yankees\xe2\x80\x99 Opener a Breeze',b'Voit set the tone with a three-run homer and Masahiro Tanaka pitched the Yankees to an easy win over the Orioles to kick off a season of high hopes.',The New York Times,News,https://www.nytimes.com/2019/03/28/sports/luke-voit-yankees-orioles-opening-day.html,1039,[],['Baseball']
b'All Blacks Captain Read Suffers Injury in Comeback Match',"b""An injury to All Blacks captain Kieran Read, who was forced off halfway through his comeback match, soured the Canterbury Crusaders' comfortable 32-8 victory over the Wellington Hurricanes on Friday.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/rugby/29reuters-rugby-union-super-hurricanes-read.html,364,[],[]
"b'Plenty of On-Court, Off-Court Intrigue in Midwest Region'","b'The last four teams standing in the Midwest Region are a celebration of everything that is good about college basketball: star players, over-achievers, tradition-rich programs and successful coaches.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/ncaabasketball/ap-bkc-ncaa-midwest-region-preview.html,922,[],[]
b'Federer to Face Isner in Miami Final',b'Roger Federer cruised into his fifth Miami Open final with an impressive 6-2 6-4 victory against Canadian teenager Denis Shapovalov on Friday.',Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/tennis/29reuters-tennis-miami.html,417,[],[]
b'Struggling Earthquakes Try to Slow Down LAFC',b'The new Northern California-Southern California MLS rivalry will be on display Saturday as the Los Angeles Football Club travels north to take on the San Jose Earthquakes.',Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/football/29reuters-soccer-mls-sje-laf-preview.html,315,[],[]
b'Racing Resumes Without Incident at Santa Anita',b'Racing returned to Santa Anita without incident Friday after the track was closed nearly a month ago following the deaths of 22 horses that forced changes in rules.',AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/ap-rac-santa-anita-resumes.html,831,[],[]
"b'Tiger, McIlroy Winners of Their Opening Rounds at WGC-Match Play'",b'Tiger Woods and Rory McIlroy were among the winners in the opening round of the WGC-Dell Technologies Match Play on Wednesday with both former world number ones taking the chance to fine tune their games ahead of the upcoming Masters. ',Reuters,News,https://www.nytimes.com/reuters/2019/03/27/sports/golf/27reuters-golf-matchplay.html,431,[],[]
b'Woods Beats Wise 3-And-1 Despite Shaky Round',"b""Tiger Woods' long-awaited return to Texas and Match Play was a winner, even it if wasn't pretty.""",AP,News,https://www.nytimes.com/aponline/2019/03/27/sports/golf/ap-glf-match-play-woods.html,548,[],[]
b'England Football Captain Kane Honoured at Buckingham Palace',b'England soccer captain Harry Kane received the MBE award on Thursday for services to football after leading the national team to the World Cup semi-final in Russia last Summer.',Reuters,News,https://www.nytimes.com/reuters/2019/03/28/sports/soccer/28reuters-soccer-england-kane-award.html,130,[],[]
"b""Reaction to Solskjaer's Appointment as Man Utd Manager""","b""Ole Gunnar Solskjaer's appointment as Manchester United's permanent manager was greeted with widespread approval from fans, members of the squad and club greats on Thursday.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/soccer/29reuters-soccer-england-mun-solskjaer-reaction.html,379,[],[]
"b'Sutherland, Dawson Lead Champions Event in Mississippi'",b'Kevin Sutherland and Marco Dawson hope to end an early-season PGA Tour Champions trend.',Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/29reuters-golf-unk-rapiscan-recap.html,240,[],[]
b'All Blacks Captain Read Suffers Injury in Comeback Match',"b""An injury to All Blacks captain Kieran Read, who was forced off halfway through his comeback match, soured the Canterbury Crusaders' comfortable 32-8 victory over the Wellington Hurricanes on Friday.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/rugby/29reuters-rugby-union-super-hurricanes-read.html,364,[],[]
b'This Guy Actually Has a Perfect Bracket. So Far.',"b'Yeah, he had Oregon. Yeah, he had Central Florida. Yeah, he even had U.C. Irvine.'",The New York Times,News,https://www.nytimes.com/2019/03/28/sports/perfect-ncaa-bracket.html,482,[],"['NCAA Basketball Championships (Men)', 'Basketball (College)']"
b'What to Make of Tate: Can Martell Make Miami Great Again?',b'Quarterback Tate Martell has been ruled eligible to play for Miami this season and it is being hailed as a pretty big deal for the Hurricanes.',AP,News,https://www.nytimes.com/aponline/2019/03/27/sports/ncaafootball/ap-fbc-ap-top-25-podcast.html,148,[],[]
b'Alonso Tests With Toyota That Won Dakar Rally This Year',b'Former Formula One champion Fernando Alonso has taken a test drive in the Toyota Hilux truck that won the Dakar Rally this year.',AP,News,https://www.nytimes.com/aponline/2019/03/27/sports/ap-car-rally-alonso.html,136,[],[]
b'IOC Wants New Japan Member as Soon as Possible: Bach',"b'The International Olympic Committee (IOC) is looking to appoint a new member for Japan soon following the departure of Japan Olympic Committee (JOC) chief Tsunekazu Takeda from the global ruling body, IOC President Thomas Bach said on Wednesday.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/27/sports/olympics/27reuters-olympics-ioc-takeda.html,381,[],[]
b'Suri and Gallacher Share Early Lead at Indian Open',b'Julian Suri and Stephen Gallacher shared the lead at the Indian Open after opening rounds of 5-under-par 67 on Thursday.',AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/golf/ap-glf-indian-open.html,210,[],[]
"b""Reaction to Solskjaer's Appointment as Man Utd Manager""","b""Ole Gunnar Solskjaer's appointment as Manchester United's permanent manager was greeted with widespread approval from fans, members of the squad and club greats on Thursday.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/soccer/29reuters-soccer-england-mun-solskjaer-reaction.html,379,[],[]
b'Avenatti\xe2\x80\x99s Client: The Basketball Club Coach Caught Up in a Federal Case.',b'Former players and those who worked with him knew Gary Franklin Sr. as someone who followed the rules of youth basketball.',The New York Times,News,https://www.nytimes.com/2019/03/29/sports/avenatti-basketball.html,1455,"['Los Angeles (Calif)', 'California']","['Basketball', 'Coaches and Managers', 'Draft and Recruitment (Sports)']"
b'The Year the Mets Jumped Over the Moon',"b'In 1969 the Mets, until then a baseball punch line, suddenly become a team to reckon with in the eighth year of their existence.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1969-season-new-york.html,553,[],"['Baseball', 'World Series', 'Nineteen Hundred Sixties']"
b'Suri and Gallacher Share Early Lead at Indian Open',b'Julian Suri and Stephen Gallacher shared the lead at the Indian Open after opening rounds of 5-under-par 67 on Thursday.',AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/golf/ap-glf-indian-open.html,210,[],[]
b'IOC Wants New Japan Member as Soon as Possible: Bach',"b'The International Olympic Committee (IOC) is looking to appoint a new member for Japan soon following the departure of Japan Olympic Committee (JOC) chief Tsunekazu Takeda from the global ruling body, IOC President Thomas Bach said on Wednesday.'",Reuters,News,https://www.nytimes.com/reuters/2019/03/27/sports/olympics/27reuters-olympics-ioc-takeda.html,381,[],[]
"b""Reaction to Solskjaer's Appointment as Man Utd Manager""","b""Ole Gunnar Solskjaer's appointment as Manchester United's permanent manager was greeted with widespread approval from fans, members of the squad and club greats on Thursday.""",Reuters,News,https://www.nytimes.com/reuters/2019/03/29/sports/soccer/29reuters-soccer-england-mun-solskjaer-reaction.html,379,[],[]
"b""Woods' Big Run Sends Him to Weekend Against McIlroy""",b'Tiger Woods gave the fans all they could ask Friday in the Dell Technologies Match Play.',AP,News,https://www.nytimes.com/aponline/2019/03/29/sports/golf/ap-glf-match-play.html,998,[],[]
b'Avenatti\xe2\x80\x99s Client: The Basketball Club Coach Caught Up in a Federal Case.',b'Former players and those who worked with him knew Gary Franklin Sr. as someone who followed the rules of youth basketball.',The New York Times,News,https://www.nytimes.com/2019/03/29/sports/avenatti-basketball.html,1455,"['Los Angeles (Calif)', 'California']","['Basketball', 'Coaches and Managers', 'Draft and Recruitment (Sports)']"
b'Unified Cruiserweight Champ Usyk Moves to Heavyweight',"b'The undisputed world cruiserweight champion, Oleksandr Usyk, is finally moving up to heavyweight.'",AP,News,https://www.nytimes.com/aponline/2019/03/28/sports/ap-box-usyk-heavyweight-move.html,161,[],[]
b'Gil Hodges and Tom Seaver: A Final Salute',b'The manager and the pitcher were the former Marines who made the Mets a little tougher.',The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/gil-hodges-tom-seaver-mets.html,1362,[],['Baseball']
b'The Year the Mets Jumped Over the Moon',"b'In 1969 the Mets, until then a baseball punch line, suddenly become a team to reckon with in the eighth year of their existence.'",The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-1969-season-new-york.html,553,[],"['Baseball', 'World Series', 'Nineteen Hundred Sixties']"
