headline,snippet,source,type,url,word_count,locations,subjects
b'Donald Trump Is Trying to Kill You',b'Trust the pork producers; fear the wind turbines.',The New York Times,Op-Ed,https://www.nytimes.com/2019/04/04/opinion/trump-deadly-deregulation.html,878,[],"['Regulation and Deregulation of Industry', 'United States Politics and Government', 'Wind Power', 'Alternative and Renewable Energy', 'Deaths (Fatalities)', 'Meat', 'Food Contamination and Poisoning']"
b'\xe2\x80\x98Deciding How to Decide\xe2\x80\x99: Even the Rich Need Advice on Budgeting',"b'The issue is not that they will run out of money. Rather, it\xe2\x80\x99s figuring out their spending \xe2\x80\x94 and saving \xe2\x80\x94 priorities.'",The New York Times,News,https://www.nytimes.com/2019/01/11/your-money/budgeting-for-wealthy-rich.html,1275,[],"['High Net Worth Individuals', 'Families and Family Life', 'Personal Finances', 'Budgets and Budgeting']"
b'N.Y. Today: The 7 Most New York Moments at the Cohen Hearing',b'Friday: President Trump\xe2\x80\x99s former lawyer told a very New York story.',The New York Times,briefing,https://www.nytimes.com/2019/03/01/nyregion/newyorktoday/ny-news-michael-cohen-hearing-new-york-moments.html,1440,['New York City'],[]
"b'Study: Safe to Transplant Hepatitis C-Infected Hearts, Lungs'","b'Doctors can safely transplant hepatitis C-infected lungs and hearts into people desperate for a new organ, say researchers who may have found a way to protect those patients from getting the risky virus.'",AP,News,https://www.nytimes.com/aponline/2019/04/03/health/ap-us-med-transplants-hepatitis.html,774,[],[]
"b'Besides the Mets, Other Astonishing Sports Runs'",b'These are not the underdogs; they are the teams and athletes who came out of nowhere. The longest of long shots.',The New York Times,News,https://www.nytimes.com/2019/03/27/sports/baseball/mets-longshots-winners.html,1726,[],[]
b'Volkswagen Moves to Rapidly Increase Production of Electric Cars',"b'The German carmaker, responsible for 1 percent of global carbon dioxide emissions, also said it would be carbon neutral by 2050.'",The New York Times,News,https://www.nytimes.com/2019/03/12/business/volkswagen-electric-cars.html,725,"['Germany', 'Europe', 'China', 'United States']","['Automobiles', 'Fuel Emissions (Transportation)', 'Electric and Hybrid Vehicles']"
"b'As Trump Holds Firm on Shutdown, He Never Mentions One Group: Federal Workers'","b'President Trump\xe2\x80\x99s apparent indifference to the 800,000 federal workers who are not being paid represents a marked contrast from how his predecessors handled shutdowns.'",The New York Times,News,https://www.nytimes.com/2019/01/03/us/politics/federal-workers-government-shutdown.html,1255,[],"['Government Employees', 'Shutdowns (Institutional)', 'United States Politics and Government', 'Labor and Jobs', 'Border Barriers']"
"b'Homes That Sold for Around $1,000,000'",b'Recent residential sales in New York City and the region.',The New York Times,News,https://www.nytimes.com/2019/01/06/realestate/homes-that-sold-for-around-1000000.html,507,"['White Plains (NY)', 'Guilford (Conn)', 'Garden City (NY)', 'Brooklyn Heights (Brooklyn, NY)', 'Basking Ridge (NJ)']",['Real Estate and Housing (Residential)']
"b'Back in Mets\xe2\x80\x99 Fold, David Wright Yearns to Help Build a Winner'","b'The owner Fred Wilpon recruited Wright, who was forced to retire last fall because of chronic injuries, to join other former players as part of a front-office brain trust.'",The New York Times,News,https://www.nytimes.com/2019/03/20/sports/david-wright-mets.html,854,[],"['Baseball', 'Coaches and Managers']"
b'Are Electric Cars Only for the Rich? Sacramento Is Challenging That Notion',"b'With funding from a surprising source, Volkswagen, California is making sure low-income communities have the chance to gain access to electric vehicles.'",The New York Times,News,https://www.nytimes.com/2019/01/24/business/electric-vehicles-electrify-america-sacramento.html,1415,['Sacramento (Calif)'],"['Electric and Hybrid Vehicles', 'Fuel Emissions (Transportation)']"
b'Today in History',b'Today in History',AP,News,https://www.nytimes.com/aponline/2019/04/10/us/ap-history.html,862,[],[]
"b'For the Wealthy, Sports Opened a Back Door to Elite Colleges'","b'Recruiting scandals typically focus on coaches and players, but in this latest one it was parents using sports to game the system.'",The New York Times,News,https://www.nytimes.com/2019/03/12/sports/college-admissions-wealthy.html,879,[],"['College Admissions Scandal (2019)', 'Colleges and Universities', 'Admissions Standards', 'Bribery and Kickbacks', 'Draft and Recruitment (Sports)', 'College Athletics']"
b'What to Cook Real Soon',"b'Make spiedies, a mainstay sandwich of Binghamton, N.Y., marinating them a long time. And in the meantime? Linguine with shrimp or vegetarian carbonara.'",The New York Times,News,https://www.nytimes.com/2019/01/09/dining/what-to-cook-real-soon.html,599,[],['Cooking and Cookbooks']
"b'Final Four: Pearl, Auburn Banking on Bench'","b'MINNEAPOLIS - Bruce Pearl and Auburn were the first team on the court at U.S. Bank Stadium on Thursday, and the Tigers proved to themselves that 3-pointers count the same even in a football stadium.'",Reuters,News,https://www.nytimes.com/reuters/2019/04/04/sports/04reuters-basketball-ncaa-finalfour.html,894,[],[]
