headline,snippet,source,type,url,word_count,locations,subjects
"b'Lauren Wiley, Nathan Terrazas'","b'The couple met during summer 2012 while they were counselors at Camp Takajo in Naples, Me.'",The New York Times,News,https://www.nytimes.com/2019/04/14/fashion/weddings/lauren-wiley-nathan-terrazas.html,249,[],['Weddings and Engagements']
b'Bring Into the Company',"b'Patrick Blindauer and Samuel A. Donaldson, thanks for the reminder.  Really.'",The New York Times,News,https://www.nytimes.com/2019/04/14/crosswords/daily-puzzle-2019-04-15.html,778,[],"['Crossword Puzzles', 'Puzzles']"
"b""Tiger Woods' Masters Win Gives Nike Investors Another Reason to Cheer""","b""Nike Inc's long-time brand ambassador Tiger Woods gave investors another reason to cheer on Monday, after the world's biggest name in golf won the Masters, pushing the company's stock higher.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/15/business/15reuters-nike-stocks.html,254,[],[]
"b'PSG Should Listen to Me More, Says Alves'","b""Paris St Germain's experienced Brazil international defender Dani Alves said on Thursday that the club should follow his recommendations to improve in the Champions League.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/11/sports/soccer/11reuters-soccer-france-psg-alves.html,279,[],[]
b'Factbox-List of Greatest Comebacks in Sport',"b""A list of some of sport's greatest comebacks after Tiger Woods ended an 11-year major championship drought with victory at The Masters on Sunday:""",Reuters,News,https://www.nytimes.com/reuters/2019/04/15/sports/football/15reuters-golf-masters-comebacks-factbox.html,783,[],[]
b'Factbox-List of Greatest Comebacks in Sport',"b""A list of some of sport's greatest comebacks after Tiger Woods ended an 11-year major championship drought with victory at The Masters on Sunday:""",Reuters,News,https://www.nytimes.com/reuters/2019/04/14/sports/football/14reuters-golf-masters-comebacks-factbox.html,783,[],[]
b'Listen: Connie Nielsen Reads \xe2\x80\x98Rallying to Keep the Game Alive\xe2\x80\x99',"b'On this week\xe2\x80\x99s Modern Love podcast, the \xe2\x80\x9cWonder Woman\xe2\x80\x9d actor reads an essay about a married couple\xe2\x80\x99s decision to play to each other\xe2\x80\x99s advantage.'",The New York Times,News,https://www.nytimes.com/2019/01/23/style/modern-love-podcast-connie-nielsen.html,135,[],"['Podcasts', 'Modern Love (Times Column)']"
b'The Latest: Test Taker Pleads Guilty in College Bribery Scam',b'The Latest on dozens of people charged in the sweeping college admissions scam (all times local):',AP,News,https://www.nytimes.com/aponline/2019/04/12/us/ap-us-college-admissions-bribery-the-latest.html,281,[],[]
b'Brexit-Hungry Media to Be Turfed Off Grassy Patch Outside UK Parliament',"b""After months of grueling political perma-crisis, Brexit is taking its toll on the British political establishment - not least the small patch of grass opposite parliament that has become a makeshift home to the world's media.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/10/world/europe/10reuters-britain-eu-green.html,319,[],[]
"b""Amir Left Out of Pakistan's Provisional World Cup Squad""","b""Fast bowler Mohammad Amir was left out of Pakistan's 15-man preliminary World Cup squad but will feature in their warm-up games against England, the country's cricket board (PCB) said on Thursday.""",Reuters,News,https://www.nytimes.com/reuters/2019/04/18/sports/cricket/18reuters-cricket-worldcup-pakistan.html,324,[],[]
